u,v,w1,w2,w3
13578,13776,237,105,121
4473,15192,393,769,1
9860,14906,81,71,12
2051,2053,37,35,389
9662,15252,211,412,1
14190,15061,256,500,1
4231,6302,8,7,1
10148,15129,292,571,1
1663,15011,260,508,1
8622,15155,357,697,1
10496,15052,295,576,1
10406,10408,95,68,713
7636,15179,185,361,1
7576,7717,47,41,1
14420,14416,254,113,120
9554,15286,324,634,1
7128,14946,1037,2026,1
4479,15192,399,780,1
2398,5962,22,19,1
5546,5547,12,10,17
14429,15048,378,738,1
8824,11760,30,26,9
6183,6652,51,45,1
8695,15060,44,85,1
10891,15161,125,243,1
13435,15055,399,779,1
4469,4471,8,7,1
1846,9760,224,195,1
8819,15217,218,427,1
10733,10734,66,58,10
12829,12830,135,122,203
2847,14413,105,91,1
9017,11252,70,42,64
327,14986,272,531,1
6768,15196,133,260,1
2529,15109,231,452,1
14635,15125,92,180,1
13173,15162,430,841,1
5992,15038,593,1159,1
1253,14962,353,690,1
14740,15239,274,536,1
5403,15038,418,818,1
9512,9544,26,23,15
10799,15252,205,401,1
8895,8896,41,36,9
14063,15149,216,422,1
3841,15265,218,427,1
7452,15124,281,550,1
7257,15138,207,405,1
13618,13672,47,23,490
5523,15252,291,568,1
5914,15116,534,1044,1
5157,15157,380,742,1
8342,15224,225,439,1
1037,5803,7,4,1
8990,9819,4,4,1
3389,13811,210,91,11
879,2711,7,6,158
8643,15207,327,639,1
1953,1962,30,26,1
15249,7582,249,486,1
9285,9286,48,42,3
3096,15116,430,840,1
11226,15117,116,228,1
11172,15071,224,437,1
1098,14969,1149,2247,1
6897,15048,662,1295,1
14316,15235,291,568,1
10292,14993,341,667,1
12925,15167,253,494,1
12750,12751,15,15,729
5075,15154,264,516,1
11223,11224,29,25,31
3501,15289,229,448,1
2442,2444,67,59,104
7010,14991,469,917,1
6402,15184,163,319,1
3152,3166,178,166,337
6090,15028,337,658,1
11773,15270,89,173,1
12302,12304,52,45,45
12913,15014,416,813,1
7049,15080,447,874,1
1155,14983,404,790,1
15089,7601,342,668,1
4538,15100,188,368,1
13878,14728,36,31,32
5457,15038,292,571,1
8146,14987,174,340,1
10751,15257,52,101,1
11128,15249,219,429,1
10998,12707,121,105,1
4987,15008,152,297,2
13571,14996,242,473,1
10211,15257,376,736,1
714,4654,79,88,1013
5830,15253,422,824,1
2185,14982,337,658,1
14086,15093,370,723,1
4040,15099,310,605,1
1057,14969,930,1819,1
3459,9954,60,37,156
12258,15211,138,271,1
15201,14377,175,343,1
4310,4311,28,26,361
5989,14976,335,654,1
2954,14960,312,609,1
891,15053,244,476,1
15204,5047,219,428,1
3567,15316,331,648,1
11271,11272,47,42,105
6930,14991,650,1270,1
13170,15203,111,218,1
10147,15129,245,480,1
1611,1614,140,89,256
14323,15230,287,561,1
67,6852,2,2,1
10382,10380,34,30,19
4377,15026,172,336,1
15101,4041,302,590,1
3228,15107,265,518,1
15171,5259,256,500,1
11274,15157,372,727,1
11850,15240,363,709,1
1209,15292,199,389,1
5565,15114,304,594,1
3570,15316,309,604,1
5140,15126,147,288,1
10144,15127,209,408,1
14077,14079,60,53,137
11895,15261,93,181,1
10919,15283,184,359,1
8719,15078,367,718,1
2443,5691,5,5,362
5174,14993,436,852,1
6097,15198,138,270,1
14641,14642,70,81,1116
6234,6243,132,60,240
13178,15135,382,747,1
1076,15048,570,1114,1
2081,15276,96,187,1
10699,15171,127,248,1
6356,14990,836,1633,1
4430,15194,299,584,1
6655,6656,32,64,3665
6764,15195,326,637,1
4052,15139,332,649,1
1898,7775,82,72,48
7474,14983,921,1800,1
6080,6083,48,42,17
9859,15152,225,439,1
11402,11411,24,22,259
7759,7761,25,21,1
12339,15279,181,354,1
15196,4662,402,786,1
8658,15275,261,510,1
10743,11248,79,49,178
2256,2258,36,22,1
2133,15030,193,377,1
9699,15225,111,217,1
2187,15274,241,471,1
11380,15211,271,530,1
5849,5851,36,22,68
5715,15194,357,698,1
2590,15113,320,625,1
4737,9227,41,37,220
8209,8210,30,27,87
4116,14990,759,1484,1
8720,15078,242,472,1
13620,14952,484,946,1
7082,15033,345,675,1
1779,1793,8,7,1
9997,9998,78,68,48
9741,9743,41,35,34
2817,3974,72,66,256
3800,15244,332,649,1
13779,15043,307,601,1
4696,15215,289,566,1
13554,15141,207,405,1
9935,14159,87,75,1
9794,15084,338,661,1
10739,15060,114,223,1
1684,1681,126,111,107
10071,15097,79,154,1
10607,10608,20,18,208
7652,15089,433,847,1
10346,15038,96,187,1
