u,v,w1,w2,w3
15237,11629,214,418,1
7623,13636,23,10,1
13436,12383,68,96,1996
14991,6738,753,1471,1
15153,14243,80,157,1
2490,2491,110,95,8
15097,2356,281,550,1
14987,8142,297,580,1
2552,13997,78,67,1
15014,11868,474,927,1
15096,6556,295,577,1
7620,7622,3,3,232
15273,9907,348,681,1
15093,7358,56,110,1
15185,4503,265,517,1
14079,14083,294,140,405
15268,9053,42,82,1
3279,3280,63,55,10
14973,6216,71,138,1
3979,11293,78,68,40
1278,1274,69,60,16
15062,5401,78,153,2
4616,4619,1,1,12
14961,11516,250,488,1
2167,6965,9,5,102
8272,8273,33,29,24
14984,8786,216,423,1
6948,6949,79,72,268
15186,4356,98,193,3
15176,12125,203,397,1
15287,6817,200,390,1
7068,7115,9,8,90
15012,790,243,475,1
4944,11659,56,49,1
15192,6900,221,432,1
7325,7324,6,5,1
13613,13445,265,167,1499
14952,13624,497,971,1
14994,11984,251,491,1
2079,2077,91,79,1
15156,5189,335,655,1
9671,9670,18,16,26
12273,12275,21,20,496
13582,13785,318,146,261
14954,12140,126,247,1
9044,12658,45,28,202
7652,7650,40,39,530
764,765,171,109,295
15136,13184,102,200,1
15060,13697,251,490,1
14948,14040,246,482,1
285,15249,151,295,1
15204,5053,375,733,1
4640,6570,43,39,280
3187,3192,66,59,168
6054,1034,24,14,1
15171,12839,48,95,1
15110,13361,170,332,1
6462,6612,153,133,1
5373,1138,11,10,1
15260,7112,193,378,1
14948,14762,431,843,1
15099,10663,161,315,4
8301,8302,31,27,9
15194,7996,113,220,1
15153,14913,93,182,1
6374,6373,85,74,1
15088,13926,327,638,1
7070,7277,80,70,9
12144,12139,34,31,263
15000,1534,333,652,1
9607,9606,55,35,181
15149,5005,232,454,1
10071,10072,43,38,18
415,411,74,73,546
15013,7094,468,916,1
36,2046,7,6,9
4076,4077,38,33,33
542,544,41,38,280
15158,8980,174,341,1
15233,8321,85,167,1
7514,14410,190,165,1
12860,12859,44,39,55
14954,5167,228,446,1
15320,3543,190,371,1
385,6689,7,6,1
422,424,71,73,715
1403,1405,78,55,705
3424,3428,98,60,97
15119,4951,38,75,1
3409,8639,47,28,50
8898,8900,64,56,2
13380,4580,109,95,1
390,7172,103,91,100
15264,13358,121,236,1
15182,3320,335,655,1
15049,10997,369,722,1
2373,12911,72,70,484
9773,6156,41,37,204
15025,9640,278,543,1
5983,5982,3,3,85
7955,7956,38,33,56
15286,7316,290,567,1
1405,1406,5,4,705
4006,4004,63,55,25
14869,14871,40,35,2
11104,10746,65,57,19
15210,8291,67,130,1
15216,8511,26,51,1
14886,14841,67,71,797
1512,1237,7,6,101
3755,3756,39,41,781
15149,14063,216,422,1
15252,9662,211,412,1
7922,7925,111,100,207
245,427,82,74,213
15005,931,220,430,1
15162,14934,610,1192,1
15293,8747,184,360,1
15077,9824,202,395,1
574,4161,223,99,135
9268,9270,146,93,287
3060,3059,7,6,59
5948,11267,45,28,153
13587,13588,188,84,139
15216,14670,124,242,1
1881,1880,14,12,1
5,15308,255,498,1
5490,6713,51,45,43
15095,13939,195,381,1
6774,8835,35,31,1
4634,1616,53,34,231
15275,11169,328,642,1
1363,1366,82,50,38
6798,6800,36,34,338
15087,7740,708,1384,1
2032,8822,114,99,1
15150,13021,145,284,1
15163,14293,226,441,1
10374,10687,80,70,86
8406,8407,34,30,84
4108,13899,50,32,303
6059,2726,14,12,1
7601,7602,3,3,530
6346,409,38,34,141
12242,6413,60,52,1
4685,4690,38,35,254
6430,6432,55,34,152
15060,13345,285,558,1
13385,13387,82,126,2325
15014,5283,809,1582,1
14117,14123,32,28,56
15290,2740,292,571,1
13592,5626,33,30,353
13761,13760,150,130,1
1502,1352,9,8,127
5422,5421,23,20,1
15267,11545,127,249,1
15133,13420,398,778,1
15171,711,138,270,1
5123,15202,311,607,1
2085,2087,46,40,110
15016,805,334,652,1
4218,13748,248,114,269
1674,3492,23,20,1
6709,6710,2,1,244
1026,1027,12,7,1
187,188,22,9,1
14997,10712,146,286,1
15009,4883,900,1760,1
3488,3490,221,136,134
14083,6263,87,42,486
10316,10315,89,78,99
1393,2185,80,70,42
1,13616,60,29,518
15031,6291,280,548,1
15145,13977,199,389,1
15145,10336,95,186,1
2521,2522,49,47,415
15273,9908,332,649,1
4822,4827,4,2,810
15157,6182,358,699,1
14977,3615,368,720,1
15269,13229,240,469,1
14971,412,273,533,1
15011,1092,616,1204,1
14983,10722,263,514,1
15046,5671,1081,2113,1
3222,6459,24,21,70
3761,3763,66,59,100
918,921,146,127,1
5597,14007,138,102,843
15259,9958,181,354,1
15251,8441,278,543,1
15260,2681,397,776,1
15112,3050,157,307,1
14976,1347,463,906,1
15059,11598,302,591,1
9848,9847,40,35,132
2161,6024,66,42,273
2304,15177,349,682,1
10126,10125,69,60,1
3637,3638,48,42,2
9588,9586,29,25,41
8239,8240,36,32,2
6161,9566,138,120,1
15060,13266,360,703,1
9842,5728,82,73,121
2466,2468,91,55,82
9354,9347,37,32,1
15149,5052,299,585,1
7020,7233,303,133,67
15113,3236,175,341,1
15037,14473,224,437,1
512,514,8,7,74
2801,2805,76,68,129
6596,14318,33,29,66
8169,8175,39,34,3
15165,4303,277,541,1
3172,3173,51,47,337
8105,8106,22,19,1
15162,4440,489,957,1
15000,9271,331,647,1
15170,13083,91,178,1
1835,7642,100,88,63
5625,5607,27,24,276
15038,3411,510,997,1
15020,6940,181,354,1
5953,5958,22,24,927
15015,660,215,419,1
12255,12253,51,44,6
4113,4114,84,51,1
12792,10350,18,16,227
8792,10675,32,28,1
11058,9831,22,19,52
5118,5119,7,6,1
15020,134,130,255,1
5993,2262,42,26,30
705,13658,5,4,1
14990,648,751,1469,1
7561,7461,26,23,1
15118,13793,238,466,1
9776,9774,53,32,88
15288,10192,376,735,1
15203,10772,225,440,1
15157,7429,342,668,1
15273,5972,97,190,1
1880,1882,14,12,1
9246,13527,236,174,2156
2791,4310,143,132,294
15006,1198,342,668,9
15171,13535,80,156,1
11491,11492,23,20,44
14964,11334,132,257,1
15158,4023,140,273,1
14965,5721,253,495,1
560,561,41,39,336
15292,10566,213,417,1
693,15132,182,355,2
2064,4962,39,34,1
15196,10629,200,391,1
15062,3784,330,645,1
14997,896,390,762,1
15014,5264,578,1129,1
15039,14744,787,1538,1
3334,10418,72,64,98
14990,7184,1026,2005,1
4933,6525,45,45,554
15261,9254,351,686,1
13349,3284,31,33,798
15120,8970,193,377,1
14624,14622,74,45,25
12516,12515,21,18,1
12886,12885,154,109,674
15071,8026,88,172,1
5876,5874,66,79,1293
7244,4704,7,6,2
15197,8503,80,156,1
15021,14465,272,531,1
1236,9434,77,49,326
14139,14140,57,49,1
15124,14878,296,579,1
2639,2649,39,34,1
10830,5440,61,38,201
15030,8589,148,290,1
3583,12105,44,38,40
7035,7036,270,117,1
1571,1572,33,20,1
3972,3973,4,4,220
857,10470,93,84,222
15278,8802,109,214,1
9149,9148,12,11,155
15072,7849,268,525,1
5558,5559,180,158,63
15261,7625,260,508,1
10703,2082,36,31,7
7147,14788,72,62,4
10894,10892,41,35,1
269,278,48,42,147
15194,9618,121,237,1
8416,8419,19,17,46
14991,635,579,1132,1
14963,6193,579,1132,1
14971,1568,136,266,1
5095,5096,5,4,140
7667,11506,160,140,30
15118,5090,234,457,1
15061,14189,58,113,1
843,3000,7,5,337
12322,12321,7,7,175
15236,14742,127,248,1
15156,8700,194,379,1
6773,6774,6,5,1
15008,13578,229,447,1
15155,6443,295,576,1
8955,10335,43,39,307
8131,6868,160,101,244
11402,11400,65,57,1
12820,9007,130,133,680
6107,6108,113,98,4
15167,14562,242,473,1
15111,8713,206,403,2
15096,14673,121,236,1
14975,14363,262,512,1
5684,7559,120,104,1
15124,13588,252,493,1
4125,4126,40,28,635
14991,5396,338,661,1
10734,10733,66,58,10
4074,4075,40,27,473
15094,3425,201,394,1
1936,1937,116,133,1116
15171,9588,283,553,1
6652,6183,51,45,1
1079,5223,255,155,76
4911,5379,16,14,100
8565,12215,101,88,1
11681,11682,40,34,1
15060,13285,145,283,1
15198,9627,309,605,1
1548,1549,48,42,89
5845,15310,381,745,1
15148,6110,388,758,1
15238,12785,98,192,1
10577,5437,15,13,111
3095,15116,418,818,1
5414,5411,4,4,23
8847,9071,40,34,20
15288,11553,136,266,1
14952,14033,80,156,1
1293,13340,54,52,462
4094,9680,74,64,1
6496,6498,27,23,8
15163,14286,217,424,1
15064,7436,164,322,1
4191,4196,174,75,1
6049,6052,1,1,893
2397,2398,24,21,84
1020,1024,27,24,93
10630,15076,487,951,1
14968,9599,284,555,1
7750,13942,49,30,120
6041,10003,4,3,37
15300,2414,415,811,1
7063,7058,19,8,1
15053,2664,333,651,1
15183,5016,247,483,1
1614,1612,34,21,256
15295,7882,198,386,1
15112,4990,380,743,1
1893,1898,7,6,14
1201,1200,86,53,84
1877,1879,13,12,1
15267,10362,80,156,1
6085,4978,2,1,212
1740,4809,40,35,66
9598,6127,34,21,76
1908,2010,37,32,6
10418,10419,37,33,98
7548,7549,193,168,1
11036,12490,79,69,9
14884,14883,76,79,728
9472,9473,40,35,55
102,10116,176,155,76
3620,8968,40,35,27
15274,10987,270,527,1
15053,2665,337,658,1
1286,5903,53,47,53
2125,2127,19,17,76
2678,3107,26,23,1
15088,12214,284,556,1
3039,2107,98,68,606
2701,2702,7,6,1
5491,9228,21,18,56
5918,13506,134,61,271
5125,10464,69,63,258
2869,2870,160,140,24
15255,3911,207,404,1
15110,5368,241,471,1
15048,3243,550,1075,1
15046,7680,840,1642,1
11397,14121,29,26,185
822,825,4,2,1
13597,13656,16,14,6
15009,1323,641,1253,1
13368,13264,8,5,281
5320,15029,391,764,1
67,68,3,3,355
1787,1788,7,6,253
220,4053,25,23,205
9939,11011,40,35,50
15190,3924,272,531,1
15244,7883,271,531,1
130,132,98,90,274
294,295,3,2,19
9447,9448,52,34,451
13159,8349,30,32,823
125,4552,159,138,1
15265,3845,216,422,1
875,3222,53,46,70
15144,13952,171,333,1
3585,9898,64,56,40
15052,12974,249,488,1
15089,7260,226,442,1
15273,13329,237,463,1
773,6339,187,162,1
15047,690,437,855,1
7449,7706,75,46,115
7981,7980,73,63,1
2246,15095,176,345,1
13153,13755,361,320,111
14977,6560,400,781,1
15197,8500,241,471,1
8973,8975,18,16,88
11927,5547,31,28,229
13022,7991,225,173,2343
11046,12310,39,34,7
14961,1004,325,636,1
733,734,126,109,1
6793,6794,3,3,162
14825,14826,35,30,1
12121,8010,69,60,23
2990,2987,160,148,281
4111,13898,102,61,13
4495,4498,95,83,55
3205,795,44,27,68
3193,3199,44,42,439
2476,15213,372,727,1
15110,13291,279,546,1
6075,4800,73,64,63
6797,11499,33,29,107
15080,9572,327,638,1
709,13535,192,85,95
10451,11277,42,38,232
15150,13797,344,673,1
15273,5434,180,353,1
15133,13408,543,1061,1
14997,5804,328,642,1
14962,6426,156,305,1
14961,4212,379,741,1
15018,2230,408,798,1
15103,10522,175,343,1
14989,9597,90,176,3
15193,13391,79,154,1
537,538,109,119,922
15264,4492,392,766,1
6980,9973,58,53,229
14049,14051,58,51,1
12969,3740,18,11,1
2217,2219,7,8,660
15145,11137,235,460,1
15048,14429,378,738,1
596,14619,7,3,269
13700,15237,143,280,1
5945,5947,22,13,1
10406,10408,95,68,713
13668,2321,75,37,579
8823,8825,26,22,9
15208,8901,58,113,1
2322,2320,9,4,538
4206,4207,80,70,1
15135,12118,193,377,1
4165,4166,37,33,133
9579,11009,41,36,41
15165,10019,344,673,1
10102,13305,41,35,8
3775,3778,231,204,106
5613,12865,44,39,75
544,550,2,2,280
3344,3347,30,32,815
10475,10499,57,49,1
1040,1042,27,24,141
2375,5604,15,13,69
15088,14595,277,542,1
15160,10902,80,157,4
524,2916,29,26,146
5720,5719,7,4,1
15046,6119,780,1525,1
15088,14019,461,901,1
15011,7647,170,332,1
