u,v,w1,w2,w3
8377,15080,340,665,1
2305,15177,348,681,1
11014,11013,16,14,1
1550,5315,36,32,1
14254,14255,68,59,1
6646,15214,48,94,1
8077,8075,83,79,419
3191,3197,50,48,377
9700,13119,51,45,1
7015,14987,280,547,1
10771,15150,140,274,1
15162,4445,483,944,1
15275,1371,317,620,1
12691,6460,177,154,1
7516,15047,67,131,1
10006,15200,268,523,1
6336,14980,375,733,1
13603,13604,176,96,947
1494,1489,45,41,167
2273,2274,4,4,291
14350,15010,383,749,1
7905,15060,453,886,1
14616,14618,34,20,14
15044,5483,368,719,1
3489,15303,336,657,1
8793,15283,191,373,1
13483,13502,6,4,584
13120,8051,79,68,3
15131,8086,334,653,1
13728,14954,471,920,1
14959,8773,153,299,1
4997,4998,29,26,90
15253,8126,359,702,1
8093,2427,33,73,4163
15286,7840,215,421,1
14491,15048,64,126,1
3866,3867,17,15,106
2385,2387,74,64,1
6097,13994,60,46,983
5658,15168,103,201,1
4047,6575,52,39,958
738,740,174,151,1
3155,3156,8,7,1
1028,6061,11,5,177
6311,14968,308,603,1
14650,14644,36,43,1293
5133,5135,51,44,78
6830,15184,166,324,1
793,15012,363,710,1
7750,13942,49,30,120
5487,14997,87,171,1
7581,15235,186,363,1
14532,15098,181,353,1
14981,1387,204,399,1
15015,9090,240,469,1
7762,4647,58,50,1
7029,7030,84,73,1
8268,15173,64,124,1
4643,8902,10,9,43
15196,10625,245,479,1
15173,8263,120,235,1
13478,14169,23,20,122
9056,15300,318,621,1
4481,4483,55,53,449
1962,15042,74,144,1
14746,14749,16,14,4
14711,14713,41,38,302
9950,11012,18,16,58
2956,2959,7,3,156
34,3718,5,4,1
4659,13714,85,86,674
15244,310,262,513,1
6843,15033,443,866,1
7262,9606,41,26,181
2523,15102,284,556,1
12886,14957,561,1097,1
5137,15059,273,534,1
5145,15196,103,201,1
11789,14966,221,431,1
7,3531,44,27,136
7419,15046,463,905,1
757,15038,387,756,1
8026,8025,99,88,139
4699,4703,77,69,128
1147,14975,276,540,1
15214,3301,237,464,1
2966,2968,3,1,61
6241,250,46,40,1
13357,15264,149,291,1
8725,15029,365,714,1
11219,15236,145,284,1
2572,15119,326,637,1
1937,15074,309,604,1
236,3262,38,35,218
11618,15187,314,614,1
656,657,369,226,109
15144,13952,171,333,1
7047,7055,10,9,64
1821,1822,38,33,5
9368,15220,169,331,1
11228,11227,29,25,26
15182,11430,191,374,1
5869,6070,7,6,177
15278,8802,109,214,1
1201,1200,86,53,84
1602,1668,19,12,162
13355,13354,134,117,1
13625,14107,406,205,647
11824,11826,39,34,56
14995,4595,286,558,1
1858,15078,440,860,1
11537,11538,94,85,222
9889,3948,49,43,124
12843,14966,276,540,1
11262,11263,73,44,75
5705,4661,31,21,463
10071,10072,43,38,18
3346,15193,342,668,1
11358,15156,112,219,1
5944,15218,529,1035,1
10762,15284,297,581,1
5688,7135,260,113,1
4720,15163,49,96,1
751,3207,5,3,415
9149,9148,12,11,155
6084,15103,508,994,1
987,992,76,48,217
3076,3077,72,64,68
10572,14950,277,542,1
2779,15090,394,770,1
14946,16,577,1128,1
15295,14851,5,11,6
15053,84,333,651,1
774,776,74,47,224
4680,15103,421,824,1
8670,14971,194,379,1
3221,15256,353,691,1
11197,15099,250,489,1
14979,3610,362,709,1
3852,15055,409,799,1
14103,15119,301,589,1
3772,3774,120,76,239
15249,7841,121,237,1
15040,6742,471,920,1
8665,14971,282,552,1
10543,15067,333,650,1
7387,7388,8,7,1
4588,4587,109,97,145
14823,15282,300,586,1
5839,15291,385,753,1
14994,4150,110,214,1
11529,15218,355,694,1
3653,14991,252,492,1
14098,12278,14,12,34
3367,3368,2,2,329
12929,15001,343,670,1
15052,4279,251,490,1
8807,15114,301,588,1
11467,11471,4,3,31
4836,15096,156,306,1
9960,12612,104,91,1
1562,8794,50,31,194
9791,15116,583,1139,1
12207,15161,250,488,1
15044,9424,373,730,1
12856,12958,33,30,143
3642,13405,128,111,1
11999,14969,559,1093,1
14994,4154,105,205,1
566,13708,238,106,118
15030,2133,193,377,1
13702,15234,185,361,1
5173,14991,432,845,1
4911,5379,16,14,100
5431,8793,60,52,1
15001,9264,252,493,1
8325,8327,27,24,86
3060,3059,7,6,59
11378,12638,81,70,1
15174,14320,386,755,1
364,11942,189,164,1
199,204,26,23,12
15088,9116,298,583,1
12063,15272,180,351,1
15001,1523,380,742,1
13354,15264,433,847,1
9902,15263,327,639,1
5447,5459,6,5,1
6016,15181,325,636,1
5123,5121,20,18,198
14654,15145,117,229,1
15289,2694,308,603,1
826,827,16,10,1
9938,7694,122,108,109
5448,5443,54,47,1
8311,4252,6,5,112
1554,1556,40,35,1
5178,14991,249,486,1
12091,12093,42,37,23
4111,13898,102,61,13
549,550,2,2,5
5621,15088,777,1520,1
13825,15192,328,642,1
196,198,92,90,541
3833,2671,42,38,215
15141,12199,159,312,1
15100,11032,284,556,1
14718,15284,319,623,1
6047,4146,4,4,1
4659,15161,310,606,1
6476,15163,81,158,1
15287,2257,418,817,1
6092,15220,225,440,1
710,731,20,9,52
3516,9513,161,143,131
7996,7997,79,55,620
4167,4169,27,23,50
7487,14936,7,4,350
15194,7996,113,220,1
340,342,39,34,1
8994,15056,292,572,1
6230,15093,298,582,1
15162,13173,430,841,1
641,5314,38,33,5
954,15294,203,397,1
5736,5737,5,3,295
15036,6390,205,400,1
8058,15163,179,350,1
9307,9309,48,42,141
317,8401,41,36,84
4841,15150,338,661,1
3286,3285,33,30,235
15249,2282,403,788,1
990,15289,376,735,1
2235,2236,7,6,1
8577,15127,165,323,1
11800,15095,305,597,1
5147,15165,257,503,1
15014,10855,723,1414,1
12424,13089,38,35,366
3541,15153,283,553,1
9348,15141,176,344,1
15119,4282,337,658,1
2933,2935,76,67,48
2521,2523,77,68,58
1981,9824,106,92,31
2779,2979,64,60,333
7672,7673,62,54,93
1685,15134,23,46,5
5250,5252,114,99,1
8737,10576,40,36,187
14986,13766,334,654,1
1433,15276,386,755,1
507,9102,82,72,4
1379,3633,51,45,4
11739,14971,603,1179,1
11424,15198,301,589,1
3870,7707,29,18,115
6757,14954,350,684,1
7085,7087,25,22,1
4815,10462,158,145,258
15003,8417,177,345,1
2381,15171,256,501,1
8623,6446,23,20,1
5057,14061,60,90,2216
15058,8178,419,819,1
607,12698,71,45,246
15052,13265,399,780,1
2328,15088,634,1240,1
4566,15123,323,631,1
4685,4690,38,35,254
15037,12425,286,559,1
13990,15145,241,470,1
11060,4329,41,47,1147
330,331,21,18,1
6496,6500,4,4,195
851,15256,328,640,1
9855,15152,228,445,1
14442,15011,357,698,1
8468,8469,32,30,325
12332,15029,161,314,1
9247,14955,535,1046,1
212,15136,359,701,1
5977,14971,315,617,1
15187,4414,75,147,1
5599,15065,321,627,1
5131,15119,117,228,1
7218,14964,167,326,1
11665,11676,32,29,93
2472,192,8,3,217
11004,15265,115,225,1
6724,14958,177,345,1
1577,1576,19,13,792
15283,5540,132,257,1
4353,13750,221,96,1
8993,15056,293,572,1
15163,14286,217,424,1
536,539,390,260,1733
10045,15123,234,457,1
5896,2295,56,49,1
12506,15065,347,679,1
7040,15086,278,543,1
3786,5936,9,4,68
1950,15075,222,433,1
1577,15247,474,926,1
57,58,40,28,617
6879,8170,42,36,3
1231,1234,86,78,231
15279,3132,301,587,1
2476,3265,98,89,235
5587,15046,973,1902,1
5497,5498,4,3,1
8175,15240,308,603,1
13040,13041,43,38,146
4416,15187,124,243,1
4059,4063,1,1,190
15048,7523,352,687,1
3164,3168,43,38,104
8779,15150,329,643,1
2569,15100,332,650,1
7271,14949,375,732,1
1634,1636,2,2,36
10648,15267,73,143,1
11830,15061,236,462,1
4672,4678,3,3,4
2247,2250,157,146,329
2834,15123,230,449,1
7342,13279,17,16,321
15119,9043,374,732,1
743,5942,329,204,158
15006,1195,581,1135,1
15028,125,315,615,1
6568,9299,73,64,1
15186,4358,183,358,1
14164,14162,9,6,31
14954,7993,38,74,1
15011,5238,1179,2305,1
15020,7206,337,658,1
9696,15035,397,776,1
10950,14947,625,1222,1
2314,2315,266,162,87
10720,15221,251,490,1
9082,12434,33,31,358
11737,15038,152,298,1
15020,3439,289,566,1
15233,5416,97,189,1
10459,10195,34,30,103
13523,13409,117,51,1
8069,8071,100,88,49
5751,11118,6,3,1
15020,2613,423,827,1
7796,15255,266,519,1
3699,6542,5,4,1
14800,15149,302,590,1
14054,15298,703,1375,1
13934,13936,35,15,37
7964,15097,152,297,1
3823,15063,309,603,1
8847,9071,40,34,20
4695,4824,13,11,1
9588,9586,29,25,41
12849,12850,109,75,594
15268,9053,42,82,1
13858,10967,105,68,356
14764,14766,17,15,1
1936,1937,116,133,1116
8864,15111,289,565,1
11984,11986,39,35,169
14968,6511,325,635,1
1299,1300,6,5,61
13286,13366,20,17,1
13383,13453,72,63,1
14983,7416,611,1195,1
11924,15278,198,386,1
6296,13332,53,50,350
3000,15261,398,777,1
11697,13094,57,53,353
9610,9609,62,42,461
13596,15141,234,457,1
13255,15048,642,1254,1
15045,9334,326,637,1
15039,4214,414,810,1
9560,12384,27,24,1
11121,15001,213,417,1
14600,15088,249,487,1
11328,12934,78,51,367
746,14995,832,1627,1
11582,6526,4,4,1
14232,14233,53,38,702
4951,4946,45,39,2
12960,15007,336,658,1
4665,4666,65,43,415
12523,12230,17,16,413
37,242,99,86,9
4618,15233,225,440,1
6589,15038,374,731,1
10768,15262,361,706,1
13513,14222,5,2,43
15252,8113,463,905,1
6473,6941,33,29,1
5971,5967,8,7,258
15264,4332,157,307,1
11489,15259,56,109,1
12163,14982,165,322,1
2254,15218,756,1478,1
14110,14112,412,191,303
15263,9904,311,607,1
12749,15241,261,510,1
11960,3827,82,71,14
15026,9683,328,642,1
8320,15233,16,31,1
4254,4256,30,26,1
136,3439,5,4,10
10215,15115,829,1620,1
15125,14604,118,231,1
3520,3525,34,31,143
8475,8476,39,34,61
1120,15046,1026,2007,1
4217,4216,20,9,311
9278,9279,72,63,8
13528,15181,328,641,1
4751,4752,8,4,184
3626,15186,331,647,2
4088,15027,437,855,1
1143,1145,324,282,5
1393,14982,367,718,1
14123,15052,139,272,1
7393,14991,273,533,1
13114,6688,52,57,959
4875,15009,647,1265,1
5816,3195,21,19,164
15087,13845,106,208,3
438,439,8,7,1
1820,15085,267,521,1
1297,4873,47,32,545
15076,13114,259,507,1
15100,4546,316,618,1
9120,12442,39,34,7
6890,14961,174,341,1
4211,4214,8,7,1
8739,8740,102,89,1
12970,15238,93,182,1
213,13184,160,74,267
6589,6590,6,6,1
15096,11199,230,450,1
12761,15195,3,6,17
13206,15036,231,451,1
12561,15042,150,294,1
4043,15101,143,279,1
13,14946,804,1572,1
8524,8553,27,23,29
15107,3227,235,459,1
6450,6452,24,21,1
6378,6469,7,6,1
14578,15092,316,618,1
11136,15145,232,453,1
1805,5796,7,6,1
7680,7682,9,7,1
8750,15293,239,467,1
4803,4804,68,62,262
2410,15300,279,545,1
8523,8555,83,72,10
14966,6751,25,49,2
5752,5759,41,36,1
12196,15226,75,147,1
15233,8321,85,167,1
5906,12376,77,68,53
15088,14624,207,404,1
15102,10425,267,521,1
4663,9622,80,67,1319
4266,14969,932,1822,1
14603,14604,13,8,24
13779,2973,712,351,543
4973,13729,21,9,199
14551,15089,258,503,1
15269,11683,150,293,1
15037,12427,315,617,1
5525,15027,318,621,1
10558,15266,372,727,1
15167,7499,247,483,1
8367,15070,379,741,1
224,225,58,52,125
1273,1274,69,60,16
499,15099,378,738,1
7535,15092,536,1048,1
8278,8279,45,39,48
15038,747,685,1340,1
6964,7056,782,344,84
12992,14992,208,406,1
5930,15027,93,181,1
11119,10971,40,34,1
15248,10253,308,602,1
4599,4600,31,28,265
2043,6655,33,40,1393
2534,11946,33,28,24
5833,15253,458,895,1
9011,9010,48,42,1
4410,15099,181,354,1
15088,1782,408,798,1
