u,v,w1,w2,w3
12769,14968,229,447,1
5269,15014,531,1037,1
9983,10577,18,16,111
8681,15015,171,334,1
5322,5336,80,71,127
5573,5574,13,6,165
6705,6706,46,41,115
15169,14663,88,172,1
13446,15049,496,969,1
13208,15146,320,625,1
2384,5634,49,47,466
9727,12522,64,55,4
5106,15192,398,778,1
4350,15039,570,1114,1
3532,4240,48,30,191
6421,6422,5,5,16
15259,9956,113,221,1
6368,15015,406,793,1
13505,14656,39,34,28
14555,15144,171,334,1
9414,14991,1057,2066,1
14356,14970,163,318,1
13100,14995,123,241,1
13296,15258,309,604,1
5916,15264,312,609,1
7901,15152,288,562,1
1882,15084,288,563,1
2315,15049,268,524,1
10414,15223,291,569,1
13539,15124,241,472,1
11978,15269,367,717,1
7786,15071,218,425,1
14196,15316,373,729,1
16,14946,577,1128,1
10856,15014,598,1169,1
4776,15162,320,626,1
7058,7231,29,13,1
11706,14958,283,554,1
13497,15217,18,36,1
13570,14996,154,301,1
3018,15252,455,889,1
11528,11541,56,49,122
5076,5075,35,32,209
12349,15103,14,28,2
8119,14954,345,674,1
6998,14965,149,291,1
11281,15006,411,804,1
14103,14104,606,349,1139
1143,5373,153,133,5
11063,15062,248,485,1
14307,14802,82,71,1
12331,15029,322,629,1
12652,15239,260,509,1
2708,15288,371,724,1
11566,15267,248,485,1
8625,15155,212,415,1
11280,15006,311,609,1
5607,15171,264,515,1
8504,15197,16,31,9
14518,15095,290,567,1
13184,15136,102,200,1
2331,2328,18,8,1
9146,15069,127,248,1
14867,14870,42,36,1
12383,13436,68,96,1996
11833,12846,163,105,324
12210,14958,262,512,1
11014,11021,61,53,1
9609,9610,62,42,461
13363,13364,71,31,7
10435,15184,9,17,2
2449,5693,5,4,247
3885,3886,68,62,210
9604,14963,308,603,1
4285,12104,110,48,57
4424,4855,3,2,1
13739,15039,634,1240,1
10833,15233,337,659,1
752,15038,520,1016,1
1333,14971,342,669,1
15311,6974,542,1060,1
6205,15162,319,624,1
11842,15228,206,403,1
7934,15145,231,451,1
9937,15176,322,629,1
2286,15097,163,318,1
2283,2285,21,18,70
4689,4692,18,16,315
13860,13861,139,84,24
3287,15156,290,567,1
5373,1138,11,10,1
15132,1683,301,589,1
11039,11293,91,80,40
5132,15119,174,339,1
12556,15252,301,588,1
1400,14982,180,351,1
6101,14991,455,889,1
14399,14400,55,49,185
661,15015,211,412,1
4747,15065,343,670,1
9075,15145,251,491,1
14345,15010,294,575,1
553,15231,329,642,1
259,15232,195,382,1
2358,15097,174,341,1
6987,15125,90,175,1
13139,15231,408,797,1
11777,15142,268,524,1
13509,15281,117,229,1
11039,15248,294,575,1
13955,15145,121,237,1
13312,15272,207,405,1
9150,14955,269,525,1
7022,15134,314,614,1
9055,12541,36,31,62
3870,15249,373,729,1
2012,15075,254,497,1
15164,4860,150,293,1
14439,14440,4,4,24
13275,15196,239,467,1
3299,15214,176,345,1
6952,15098,225,440,1
11848,15240,302,590,1
4882,4909,43,38,51
3082,15177,321,627,1
249,15093,674,1318,1
14403,15010,347,678,1
12126,15176,181,354,1
10031,15054,328,641,1
10716,10717,43,37,27
7727,15038,282,551,1
4355,13750,476,207,1
4730,4735,5,4,1
14404,15010,319,623,1
4123,4127,10,6,1
4146,6047,4,4,1
15118,11596,297,581,1
8754,8756,33,29,15
4112,15095,275,538,1
12698,15007,318,622,1
8227,15002,24,46,1
10188,15135,197,384,1
12483,14966,262,513,1
11696,13060,34,31,204
7092,15013,558,1091,1
7936,7937,62,54,26
13852,15128,358,700,1
9350,15141,188,367,1
1873,1875,9,8,1
14297,15167,199,389,1
15290,13563,61,119,2
13343,15052,469,917,1
8035,15087,293,573,1
2686,2688,7,7,210
8212,8211,80,71,103
1363,1364,7,4,100
2409,15300,277,542,1
3998,15134,320,626,1
1706,1705,7,5,468
8309,15240,251,490,1
1292,1291,58,50,1
11901,14966,340,664,1
598,15027,507,992,1
14510,14511,11,9,12
1571,15247,424,829,1
10900,15159,193,378,1
7035,7036,270,117,1
183,15059,119,232,7
8289,8290,72,65,162
1268,14977,316,617,1
14856,15207,215,420,1
6576,9093,60,53,94
11715,15266,179,350,1
3016,10594,36,32,110
10637,10638,122,106,1
11403,14955,524,1025,1
2667,2665,31,28,215
1910,15075,401,784,1
11331,11333,42,38,202
707,15124,288,564,1
230,15185,273,533,1
12293,15143,123,240,1
9659,9660,35,30,22
3683,6398,245,225,269
13272,13273,32,28,95
3974,4319,27,24,7
10933,12761,34,30,51
5687,6235,8,4,177
9320,15098,267,521,1
3350,15298,339,663,1
5859,15282,321,628,1
13537,15124,274,536,1
413,14971,673,1316,1
10593,10592,35,31,110
12380,15248,157,307,1
10156,15136,347,677,1
2292,2571,40,20,699
7629,15044,400,781,1
6588,6902,45,39,1
14531,15089,475,929,1
13705,15272,297,581,1
13782,15008,131,256,1
12659,15052,315,615,1
8123,15253,334,652,1
10058,15085,263,513,1
6969,15291,158,309,1
1976,15086,245,479,1
14911,14914,31,27,16
12130,15190,225,439,1
8014,15065,317,620,1
4212,4213,406,354,26
7948,15036,198,386,1
15251,8435,130,254,1
14927,5059,6,7,807
5456,15038,340,665,1
1741,15054,349,682,1
7087,15137,139,272,1
13540,15172,246,481,1
4970,15166,251,490,1
4148,4149,8,7,29
2593,5042,13,6,30
4147,4149,8,7,220
13396,13397,38,33,1
