u,v,w1,w2,w3
14965,10162,448,876,1
13058,15220,163,318,1
6810,6811,39,34,51
9719,14750,160,140,12
11252,6347,21,13,64
1247,15019,558,1090,1
3209,3210,46,41,116
10690,12301,161,140,35
15284,12793,208,407,1
15098,10023,203,397,1
2338,15122,279,545,1
6051,6049,4,2,342
15031,6292,281,549,1
5193,5194,48,43,164
15071,13166,267,522,1
3984,3986,51,32,241
15246,6104,56,109,1
10461,15295,215,420,1
542,543,37,37,619
1017,5814,57,37,309
14998,6299,224,438,1
15171,6793,143,280,1
4419,4472,53,51,437
5,7,119,73,136
1372,1374,25,16,291
14991,5381,140,274,1
15260,10132,254,496,1
12804,12904,33,30,287
15269,12153,178,347,1
4345,13890,42,27,280
14800,2294,81,86,815
11559,11561,40,37,333
15060,11861,353,690,1
15098,10073,53,103,1
15156,2609,320,626,1
15041,12227,224,439,1
611,10038,38,33,1
14977,7975,58,114,1
2534,11946,33,28,24
14954,11309,297,581,1
8707,8708,31,27,10
5990,5987,6,5,11
15084,7857,294,574,1
3787,3790,9,9,612
7208,14811,83,72,3
13716,6047,22,12,996
15292,7716,295,577,1
15007,12376,316,618,1
15155,6265,94,184,1
3292,3294,10,9,60
9103,13910,50,44,11
4660,9624,81,79,509
12375,12374,55,49,139
328,332,11,10,213
15134,3897,306,598,1
7718,2327,284,128,199
15163,11931,73,143,1
471,10017,26,23,110
7939,804,88,76,19
8388,8390,41,40,499
7742,7741,799,481,6
15116,8332,356,696,1
8808,8809,57,49,15
7991,8007,218,170,2410
15169,14666,199,389,1
104,14806,22,20,1
14986,6079,346,676,1
6051,6017,10,4,28
5210,6641,14,12,129
15290,2727,322,629,1
1218,1221,42,37,1
3517,3514,40,36,141
15154,5076,294,574,1
9710,9716,160,140,42
5295,5299,23,20,57
15034,7867,364,711,1
11534,6748,13,12,13
15291,6971,201,392,1
14583,14581,81,71,1
7720,8778,7,6,1
12206,9708,8,7,1
3051,3049,7,6,1
11600,10009,171,149,44
3474,3478,7,6,1
2618,2619,239,212,117
15039,4217,301,589,18
2205,7711,30,27,29
14983,7416,611,1195,1
15103,12712,217,424,1
14996,6064,269,526,1
13113,14830,15,14,140
15038,2272,732,1431,1
10238,11271,31,27,38
13744,15039,660,1290,1
5456,5457,63,54,1
2815,8297,39,34,7
773,9744,98,85,1
14965,3084,207,404,1
14100,14102,739,349,387
2680,10639,77,67,1
7752,11303,41,36,159
14987,13577,448,876,1
4490,10653,3,2,166
15011,1646,530,1036,1
14987,13767,303,593,1
15253,2992,430,841,1
8629,8630,42,29,594
15058,11059,370,724,1
15293,8759,297,580,1
725,4760,6,3,629
14947,14451,192,375,1
3010,15258,360,703,1
8090,8091,44,29,370
738,740,174,151,1
4013,7270,6,5,17
6685,6688,45,40,155
9599,9600,10,7,353
3258,1714,3,3,794
15003,1675,39,77,1
15076,1970,325,636,1
119,120,54,47,44
12540,8911,35,25,701
14964,13215,130,254,1
1054,1061,66,64,478
15238,9723,132,258,1
15083,5338,232,454,1
15218,11109,396,775,1
9351,12012,161,144,134
1837,1841,144,126,19
812,814,87,52,1
3057,3058,4,3,126
2039,7669,14,12,40
15005,6988,257,503,1
1722,5215,25,16,409
1003,1012,10,6,1
9116,9130,328,159,474
10214,10216,164,109,448
3982,5472,145,137,377
7476,11769,135,59,21
4807,4805,204,187,262
1757,1759,289,126,11
1307,1303,83,73,89
13967,13971,107,79,850
11339,11509,61,53,25
1702,1704,73,65,95
3023,5522,6,6,1
15017,7532,293,573,1
15012,11248,271,529,1
1065,1066,328,199,74
712,714,18,16,33
14954,3971,479,936,1
15107,3230,170,332,3
1399,1400,13,9,486
15176,9152,314,613,1
7805,7806,69,60,5
5279,6379,5,3,1
15269,10332,270,528,1
14959,8103,201,393,1
7724,7725,79,69,50
3119,6981,14,13,174
13848,13849,136,82,40
9610,9609,62,42,461
4648,5517,71,63,152
6080,6081,23,20,36
4028,4027,3,3,156
4939,4938,32,20,276
9208,7817,113,99,2
15047,6374,380,742,1
5729,5727,115,101,76
15161,2250,327,639,1
15275,1370,232,454,1
133,136,71,67,329
15280,3487,211,412,1
15004,924,204,398,1
13420,13408,186,81,1
15059,200,183,358,1
118,135,121,106,39
15097,2358,174,341,1
12191,7617,160,141,85
15202,5119,317,619,1
3548,3546,33,32,470
9926,13017,50,44,36
5301,4452,38,34,149
1356,1350,23,20,1
15086,1973,298,583,1
15093,261,523,1022,1
15264,4331,400,783,1
2281,15250,438,857,1
15003,1616,324,632,1
6035,13696,39,18,258
15225,2903,168,329,1
1916,1918,98,101,699
1205,1206,48,43,82
12614,12620,348,151,1
802,805,109,99,204
13404,14861,73,65,77
5139,5141,32,28,1
15211,5341,266,520,1
1293,1308,123,116,386
15187,4411,31,60,1
2529,2530,33,31,402
11009,11008,40,35,41
1446,1447,29,26,238
2250,4658,161,133,1303
15023,6245,762,1490,1
15092,2781,513,1002,1
9403,9404,37,23,176
15300,10035,497,972,1
7992,4961,6,3,1
9941,9945,51,46,138
15282,2072,324,634,1
3222,2713,7,6,1
5264,5273,105,95,209
14990,6361,914,1786,1
1606,1263,7,6,7
5724,10834,34,31,212
15035,80,322,629,1
9700,7771,111,96,1
15289,10861,127,247,1
10928,10930,37,33,86
13503,15227,173,339,1
14645,14646,19,19,554
15179,7636,185,361,1
15269,12154,208,406,1
15009,13258,1067,2086,1
15006,11281,411,804,1
4328,1241,69,60,30
8148,8150,29,25,7
952,9432,57,37,335
10977,10974,3,2,27
14397,14398,106,95,185
15136,2173,80,156,1
7484,734,180,110,84
13620,13621,153,67,15
3516,9513,161,143,131
1734,8998,91,92,654
11386,9562,24,21,84
2196,15273,284,556,1
5478,5479,17,15,31
15232,10236,226,441,1
1207,15269,334,653,1
2634,2635,6,6,1
629,4883,171,105,132
15124,8567,236,461,1
11892,11886,35,31,33
641,15036,137,268,1
14339,226,162,74,240
15252,6871,366,716,1
6045,6044,16,14,1
15224,3376,315,615,1
1519,1520,31,27,96
5706,1845,45,39,1
15036,7944,187,365,1
15247,1576,484,945,1
852,853,64,41,322
15038,12359,133,260,1
6332,6330,6,5,1
5885,13618,189,86,228
794,795,88,53,68
12687,15272,357,699,1
14989,11632,293,574,1
10357,10359,19,16,48
5056,6785,54,62,1166
2731,2732,7,6,1
15242,11439,316,618,1
8850,9643,99,86,40
8797,11482,72,62,1
14554,7714,153,182,1269
5633,5637,19,17,32
14983,7475,894,1747,1
2010,2012,24,21,1
3596,4734,8,4,41
3394,3395,5,3,398
959,962,39,26,469
15292,1228,111,216,1
3301,2555,41,36,53
3996,6750,18,16,19
1358,10443,62,55,163
678,9412,182,114,190
10841,10840,96,83,1
3903,4211,102,88,1
6455,6456,4,4,1
10421,10422,13,12,98
951,953,81,54,456
15007,1179,831,1625,1
9168,11138,18,16,1
7990,7998,81,53,412
12248,7942,34,29,36
10695,6856,48,42,80
3870,9464,80,71,83
14955,13550,480,938,1
7913,7933,39,34,61
15032,3686,361,706,1
15032,7465,187,365,1
15211,12934,177,345,1
15125,4100,305,597,1
14971,485,422,825,1
15184,14179,232,453,1
15226,8787,80,157,1
15283,12351,323,630,1
15161,11097,155,304,4
15256,9545,273,533,1
15134,6020,273,534,1
14948,14769,499,975,1
4353,13750,221,96,1
6860,6862,35,30,6
5810,1035,59,41,582
11193,7800,81,71,103
15142,8052,266,519,1
14990,6366,811,1586,1
3563,15317,449,877,1
10667,11030,48,48,589
2791,6227,5,5,294
15065,6884,334,653,1
9153,9155,41,36,73
2951,13715,24,11,1
15011,2853,357,698,1
1214,1216,53,46,11
4584,9276,95,83,1
4189,4804,68,60,66
49,754,79,74,331
15215,2363,263,515,1
2129,13437,53,63,1244
15054,10031,328,641,1
3259,13648,21,9,173
1063,1064,96,58,24
5493,5492,133,116,1
15154,14902,135,263,1
8153,8152,42,37,18
189,14337,71,33,291
15017,6344,401,784,1
2152,2153,32,21,341
15284,3187,295,576,1
5788,984,7,4,1
1779,6680,169,148,61
15230,14322,271,531,1
15276,12604,389,760,1
15060,10598,250,489,1
10088,10089,9,8,48
15120,6863,66,128,1
2401,6153,90,102,1071
3551,4842,17,15,117
15126,13882,370,723,1
3455,14815,33,30,153
14957,12456,333,651,1
3121,3122,41,38,313
3034,6085,11,5,23
8694,8101,41,36,5
15088,14633,263,515,1
15265,3842,218,427,1
4535,12409,33,29,130
15208,2598,375,732,1
646,4116,4,3,16
15023,7274,711,1390,1
15095,14518,290,567,1
7651,7650,28,25,127
15063,3818,267,523,1
15095,4201,59,116,1
7191,7193,15,13,1
9750,9752,41,36,31
5080,15152,327,639,1
9691,9692,80,56,617
2274,4518,9,7,3
1246,1249,111,97,30
15266,13221,221,432,1
2545,2549,41,36,27
14995,4751,272,531,1
6359,6361,81,49,7
14979,13764,281,550,1
15093,7358,56,110,1
15113,6537,173,338,1
8083,8535,38,33,16
4447,5950,47,41,1
2322,2317,89,166,3272
14997,6534,316,618,1
5250,5252,114,99,1
15251,14131,138,270,1
4716,12633,79,69,44
15072,12537,73,142,1
6175,6177,32,28,15
7195,7408,38,33,1
8060,8062,64,60,338
8447,13425,46,40,57
14964,4009,350,684,1
5196,5195,3,2,115
15038,5941,501,978,1
5066,5064,90,83,288
3743,3742,34,30,1
3013,3014,37,32,2
10341,10343,22,20,115
179,12174,44,20,245
15165,10018,342,669,1
1073,1064,96,58,76
15120,13913,62,121,1
15149,14080,237,464,1
15211,7320,296,578,1
7228,7141,54,33,4
4705,4702,7,7,659
3063,3061,7,6,1
8028,15135,372,727,1
3398,3402,29,19,398
6487,15017,422,824,1
15212,8019,111,216,1
1159,5668,4,3,22
3959,3957,21,19,176
15089,3060,293,574,1
1048,1050,35,30,35
358,359,91,80,21
15053,84,333,651,1
12858,9935,162,144,133
15093,6233,445,869,1
8972,8971,86,75,1
10177,2769,50,43,7
9411,9410,48,30,190
15276,9916,270,527,1
388,4885,5,5,100
1832,1835,62,55,73
82,83,14,13,76
5526,5528,40,35,101
9141,9142,9,8,1
10771,11155,30,27,126
2515,8915,44,38,5
15099,4095,401,783,1
9631,9629,25,19,852
4798,4799,33,28,32
227,224,7,6,22
14265,5120,57,49,37
15099,11196,258,505,1
6232,6233,175,76,7
15110,2284,221,433,1
3553,13085,167,145,7
8455,8452,41,40,441
8171,8172,20,18,199
2459,3407,91,60,404
6039,6040,60,56,327
15025,7196,288,563,1
7283,7289,51,45,97
9911,12092,67,59,95
15058,11060,365,713,1
980,985,94,59,209
15089,3057,285,557,1
15309,445,423,827,1
15225,6180,215,421,1
15013,9795,250,489,1
14978,13763,166,324,1
15080,1995,439,858,1
845,15256,355,695,1
2034,15194,267,523,1
866,870,37,23,173
1746,1750,48,57,1262
9878,2478,159,138,5
6719,6720,15,14,298
8288,8286,32,29,198
87,88,48,42,47
15112,6916,352,688,1
15260,12726,174,340,1
3423,3429,98,66,498
12007,12008,47,42,137
1524,15002,241,470,1
4092,4093,47,29,123
14954,8119,345,674,1
1365,8659,98,60,137
15037,2626,250,489,1
494,14486,31,27,1
15123,8522,147,288,1
673,829,6,6,672
5125,14855,17,15,118
2060,6355,78,47,7
3045,3046,173,151,1
2280,15250,439,857,1
5619,2330,28,24,1
14823,14824,31,27,1
14968,9801,132,257,1
14997,6282,63,124,1
15292,7691,189,369,1
15252,5523,291,568,1
5404,5402,16,14,1
800,15016,271,529,1
1245,1257,152,134,91
3596,4736,2,1,370
3926,3929,103,104,667
15060,5652,62,121,1
15001,12232,220,430,1
15163,14287,220,430,1
14963,6188,427,834,1
8738,10574,20,17,1
15092,14140,270,527,1
4072,4300,39,34,105
15173,8270,63,123,1
338,345,68,59,2
1347,1354,149,164,960
6544,6543,108,95,47
15146,12816,227,443,1
14955,13549,545,1066,1
14989,13009,112,218,1
15070,13109,35,69,1
6667,6669,4,3,1
2066,2067,60,38,220
15268,6675,279,545,1
3881,3880,102,89,1
