u,v,w1,w2,w3
7160,15115,121,237,1
3403,3405,44,26,1
3775,15020,438,855,1
2964,15041,465,908,1
15064,3756,280,548,1
6637,15047,337,658,1
2891,2892,84,74,112
13969,13970,60,45,933
3368,3370,2,1,107
7579,7619,219,145,432
10711,13345,170,147,1
6547,15112,125,244,1
7911,7932,29,27,284
1736,1737,19,18,359
2051,2053,37,35,389
7326,14946,897,1753,1
6937,6939,22,19,1
14786,14788,34,30,1
5695,10017,128,121,356
11451,15241,334,653,1
14774,14948,372,727,1
13812,15048,679,1328,1
2011,15075,245,479,1
15183,2057,290,568,1
1378,12759,103,90,2
14986,6079,346,676,1
3553,15117,347,678,1
15124,8567,236,461,1
8233,15097,23,46,7
11160,11591,66,58,55
6525,15055,406,793,1
110,111,5,5,1
7616,7359,102,92,191
15033,3810,359,702,1
6391,6392,6,5,1
14096,15148,177,346,1
4245,8819,15,14,95
6482,15038,1098,2146,1
10199,15179,246,480,1
1309,14985,431,842,1
2410,2412,137,168,1372
5190,15156,326,637,1
10371,11641,60,54,148
108,15028,221,433,1
6274,6576,5,5,19
11795,11794,31,27,1
6409,15184,166,325,1
5969,15273,178,348,1
8358,15245,166,325,1
13806,7088,470,205,46
14975,14361,181,355,1
10387,15241,258,504,1
3516,3514,161,144,171
7545,15030,327,639,1
9861,9863,96,86,140
5874,5875,6,5,1
10703,11486,80,69,17
1713,1718,48,46,423
14064,14065,90,78,1
5458,5461,59,51,1
2004,15080,438,857,1
9119,15142,264,516,1
4222,15039,276,540,1
4887,6157,119,103,1
3425,15094,201,394,1
7970,7549,119,104,1
11629,15237,214,418,1
11394,15202,43,85,1
5123,15202,311,607,1
6022,6024,87,56,273
15120,8547,144,282,7
2983,2992,20,18,1
3999,11904,231,210,223
12902,15126,228,445,1
4923,15056,389,760,1
12518,12692,19,12,210
5963,15230,212,415,1
8781,8949,88,83,368
12967,15272,80,155,1
11874,9096,9,9,231
5765,941,7,4,1
13198,15298,162,317,1
3312,15184,366,716,1
13426,15133,366,716,1
2244,7320,5,3,142
4536,15100,155,304,1
3166,15284,321,628,1
15276,12604,389,760,1
8760,15027,195,381,1
9880,15225,324,633,1
464,14970,525,1026,1
10251,10527,39,25,206
7118,14991,417,814,1
13013,15096,187,365,1
10009,15201,325,634,1
15266,11589,217,424,1
13751,15008,168,329,1
8391,15244,247,483,1
3592,15128,226,442,1
1175,1178,67,42,206
12644,15249,98,191,1
14077,14078,262,122,312
8837,15216,326,636,1
15116,9790,628,1228,1
14986,3792,283,553,1
970,973,68,47,542
1816,15083,235,459,1
4976,14954,372,727,1
5903,15008,542,1060,1
8681,9970,46,40,1
11464,12500,20,18,38
10597,15255,255,498,1
1135,1136,13,8,74
1040,15022,238,465,1
6087,15101,341,666,1
15191,14924,76,148,1
11646,1166,80,70,1
14060,15149,289,564,1
11857,15006,478,934,1
7533,7535,25,22,8
477,479,48,42,107
938,15045,208,406,1
2689,15289,336,657,1
559,5352,10,9,28
9170,15143,366,715,1
9441,9440,109,71,361
10116,15028,284,555,1
12777,14145,14,8,30
12728,15259,169,330,1
14997,1024,160,313,1
2108,3053,15,13,1
12226,15041,250,489,1
12087,14966,473,925,1
10829,15219,280,547,1
146,15027,20,38,1
8471,8473,32,29,144
15053,4872,406,795,1
15121,8537,206,402,1
10186,10606,40,37,208
2174,5570,11,5,143
10314,15298,170,333,1
15100,10109,243,475,1
3318,3319,65,63,512
10013,15201,166,324,1
15266,12719,247,484,1
13506,15101,189,370,1
8849,8851,41,36,137
12589,15217,190,371,1
2579,15144,324,633,1
5812,15311,590,1152,1
12788,15237,178,348,1
3033,14954,414,809,1
3974,5290,6,5,256
13741,13739,542,240,120
7557,7556,160,139,4
6845,13853,88,54,54
3580,15230,200,390,1
10841,15156,239,468,1
5553,12527,60,55,229
10757,10759,39,37,389
9578,9580,39,34,30
15156,510,317,620,1
8295,15210,270,527,1
15221,13126,199,388,1
6112,15148,265,518,1
8516,8517,39,34,1
5228,5152,43,38,63
5334,13968,182,112,137
14963,6186,435,850,1
14821,15024,305,596,1
5419,906,39,24,166
843,3000,7,5,337
15190,9155,201,392,1
11099,15277,360,704,1
9923,14980,284,555,1
9534,15158,196,383,1
11323,8697,80,70,19
11758,11759,45,40,98
8438,6271,41,36,1
4782,4784,75,66,91
9653,15220,276,540,1
8124,15253,334,654,1
13415,15022,287,560,1
15007,1184,737,1440,1
14221,15181,335,655,1
14996,1026,279,546,1
8583,15268,192,374,1
2730,2734,7,7,116
4763,14954,402,786,1
654,655,18,11,1
5148,15131,339,663,1
12820,9007,130,133,680
1080,15011,561,1096,1
6623,6624,2,2,1
547,15222,335,655,1
6447,9811,175,106,1
14462,15037,264,516,1
15010,434,176,344,1
5804,14997,328,642,1
1493,14958,627,1226,1
1406,14982,238,466,1
2952,2953,45,44,519
6043,15125,418,818,1
3942,15246,377,737,1
8678,14995,143,279,1
9754,15190,154,301,1
2263,15038,758,1482,1
12610,4753,50,44,53
6,8138,20,12,108
3910,3912,41,36,8
4468,4470,7,6,1
8380,10991,59,52,1
10535,15163,197,384,1
14007,14008,9,6,843
13984,15145,184,361,1
12285,12286,30,26,39
1980,15086,295,576,1
532,533,25,27,869
9694,9697,97,60,127
3190,3191,45,43,377
11230,3839,35,30,5
9852,15150,355,694,1
13481,13515,343,154,188
14353,15010,162,317,1
6560,6561,50,45,157
9319,11066,33,30,263
4838,4836,38,33,5
10624,15060,348,681,1
15016,10382,209,409,1
3358,15238,255,499,1
15287,9485,60,118,2
15047,6374,380,742,1
15098,10023,203,397,1
12260,12261,81,70,7
2028,14978,130,255,1
8327,15232,157,307,1
15046,5224,311,608,1
14992,4158,154,301,1
5990,5987,6,5,11
13075,15120,284,555,1
13186,9308,65,58,143
5175,13754,331,158,412
9265,9266,77,67,22
6014,6015,61,37,1
564,15231,364,712,1
9665,14954,95,186,1
974,15268,417,815,1
3064,15089,299,584,1
14457,15022,470,918,1
10949,13334,9,8,192
5170,5168,2,1,225
7559,15023,471,921,1
1927,15077,268,523,1
694,15127,75,146,1
4957,4958,32,27,2
3132,15279,301,587,1
15148,6263,307,601,2
9314,15034,167,327,1
5889,15006,446,871,1
10706,10707,37,32,32
10845,14959,279,545,1
14984,1311,371,726,1
5221,15209,132,259,1
5129,5351,55,48,30
9234,7806,80,70,5
11122,15286,182,355,1
3827,10373,159,138,1
5756,15004,219,429,1
1378,14981,332,649,1
4774,15133,164,320,1
1500,5313,143,124,1
10766,14979,310,606,1
5319,15029,468,916,1
2282,3870,33,28,1
6528,6530,68,64,408
8265,15173,25,50,1
1108,1109,2,2,1
9361,10831,39,34,1
1916,1918,98,101,699
6570,7765,122,113,280
9176,15143,181,353,1
14870,15127,156,306,1
15151,5091,235,459,1
4334,4336,76,67,40
6605,15002,234,456,1
10695,13331,80,70,61
3871,6892,10,8,1
2457,15018,476,931,1
15195,6804,327,638,1
15231,7726,315,615,1
4127,15123,326,637,1
9012,10578,33,28,1
12395,12914,71,71,606
11334,14964,132,257,1
1850,7774,35,31,6
14832,15282,251,491,1
5700,15081,172,336,1
5385,14991,132,257,1
3203,13381,89,82,249
3370,15238,272,531,1
6480,15156,283,553,1
2481,2484,72,46,308
8115,14954,388,758,1
3292,3294,10,9,60
8179,15058,381,746,1
4838,5209,32,28,63
12231,15225,248,486,1
7648,7649,54,47,8
11492,15275,120,234,1
12162,12639,42,36,1
15121,9129,273,534,1
2320,2322,9,4,538
12696,14987,132,258,1
14421,13447,790,361,249
8810,15118,45,88,1
8022,15072,259,507,1
15283,10918,223,437,1
8568,15126,178,349,1
5852,15310,499,976,1
10584,15252,245,478,1
1029,6066,1,1,1
5483,15044,368,719,1
7136,14946,922,1802,1
14043,14044,48,41,9
4935,3320,4,4,61
8766,15121,315,615,1
2793,2795,20,17,1
502,10659,32,21,399
12418,14976,112,219,1
44,15033,286,559,1
14920,15191,158,308,1
14201,14202,79,51,317
5876,15030,191,373,1
5395,14991,197,385,1
4731,15128,280,547,1
14019,15088,461,901,1
10512,15254,272,532,1
14983,7473,906,1771,1
13504,15101,194,379,1
814,15218,761,1488,1
859,860,39,25,249
1010,14997,210,411,1
5908,15007,403,788,1
5573,15136,55,108,1
9692,15035,279,545,1
2662,15218,163,318,1
11967,12775,36,33,250
14979,7384,293,573,1
10622,15172,266,521,1
2751,4956,111,101,231
2094,15042,68,132,1
14199,14965,259,506,1
4208,15251,118,230,1
13292,15110,240,470,1
15167,14305,176,344,1
7129,14946,1053,2058,1
1244,15286,176,343,1
8883,15099,147,287,1
938,939,59,38,331
3670,5405,120,105,44
3173,15284,286,558,1
3954,3960,31,27,1
8483,3918,18,17,271
14927,14928,71,64,165
3955,15264,345,674,1
13896,13897,43,27,199
522,15220,285,557,1
5462,15038,343,671,1
3996,6750,18,16,19
7887,15231,303,593,1
12391,15025,345,675,1
7860,15084,119,232,1
14045,14048,56,49,21
987,15291,332,648,1
2603,15153,179,349,1
1072,2061,5,3,1
3717,3718,112,99,101
851,850,45,29,322
7330,7331,63,55,1
2540,3268,20,18,235
266,15093,224,437,1
12448,15171,132,258,1
5901,5902,6,5,1
13074,13073,35,32,229
13011,15096,239,467,1
14117,14123,32,28,56
14952,13650,517,1010,1
8042,3245,79,69,1
4093,15096,384,750,1
15293,1586,454,888,1
514,15156,332,649,1
8493,15159,197,385,1
8262,15173,181,354,1
4260,4261,152,139,262
6922,13581,488,248,671
7752,15181,108,211,1
11494,15070,287,561,1
14819,14821,45,40,7
1996,6571,89,77,11
2220,15264,330,644,1
8753,15293,281,550,1
2110,15112,149,291,1
7482,7485,3,2,84
14988,9920,279,546,1
2950,4146,9,8,1
5696,5698,129,112,5
3787,3790,9,9,612
7059,7060,25,11,1
1656,15011,364,711,1
4514,4518,4,3,66
8932,15241,269,526,1
15007,10458,419,819,1
13581,15008,175,342,1
14785,14539,55,49,58
13813,15048,509,995,1
9991,15061,284,556,1
5199,14983,303,591,1
5597,7431,77,68,151
15276,2080,81,158,1
7024,15039,891,1742,1
10208,15289,295,578,1
4466,4467,8,7,1
14175,15184,30,59,1
7349,7348,82,79,479
4898,14946,912,1784,1
8491,15159,174,341,1
9550,9551,209,183,46
9848,9847,40,35,132
12816,12817,44,41,360
9131,15054,292,572,1
4664,7700,48,42,18
511,15156,314,613,1
10846,13636,41,18,150
8116,14954,356,696,1
15061,5231,224,438,1
3143,15106,203,397,1
12842,12894,81,74,240
13557,15171,85,167,1
2333,14024,71,62,1
6521,15031,312,611,4
15300,10035,497,972,1
15037,14446,391,765,1
12725,15260,111,216,1
5882,6046,36,31,5
1585,1586,6,5,1
14214,14957,637,1245,1
1083,1655,4,4,1
15257,10509,186,364,1
1669,14358,127,111,8
705,13658,5,4,1
15246,6104,56,109,1
11267,15256,340,665,1
1082,15011,361,706,1
2335,14025,36,31,1
8954,15145,153,299,1
7477,7476,45,27,35
11527,14966,302,590,1
9245,13716,72,40,1014
678,9412,182,114,190
3499,15268,289,566,1
6765,6766,80,71,123
6675,6676,20,17,1
6732,14950,86,168,1
769,15038,549,1072,1
1475,15019,112,219,1
10390,10393,40,28,686
8825,15042,310,607,1
4244,15217,272,532,1
5758,15005,233,456,1
4258,4259,47,41,1
9615,15194,225,441,1
4562,15123,317,619,1
2570,4534,36,31,29
7686,7688,93,81,1
15271,3125,419,818,1
3611,13757,143,125,28
1058,1130,41,24,1
13977,15145,199,389,1
7125,7461,80,71,112
8007,15118,325,635,1
1137,5330,97,84,1
4374,15026,200,390,1
10924,11746,33,29,163
15085,8737,375,732,1
9876,15226,326,636,1
10665,8883,45,40,195
1622,14999,391,763,1
294,296,30,26,37
12815,15173,103,202,1
10934,14983,306,597,1
6379,15014,250,488,1
2800,15162,337,659,1
9938,7694,122,108,109
10677,13506,305,189,1430
935,937,66,42,331
3051,15112,150,293,1
12982,13256,17,15,1
12943,15221,100,196,1
1594,14956,252,493,1
8527,15123,26,51,2
