u,v,w1,w2,w3
6388,6383,1,1,104
14954,5171,164,320,1
12686,12685,132,115,45
1376,14981,403,787,1
657,806,7,4,4
6866,6865,62,38,112
2988,12143,160,144,189
15231,6225,446,872,1
15201,12104,380,742,1
4843,4845,246,141,1118
6686,13169,42,36,1
9681,9682,308,198,304
14964,4006,369,721,1
15145,7934,231,451,1
15045,938,208,406,1
5129,5132,58,55,442
14984,1320,419,819,1
8227,8228,33,32,566
15083,13484,264,517,1
4174,4176,79,50,287
20,22,90,79,46
11326,13402,31,27,1
15210,7321,271,531,1
3377,10829,35,31,103
8949,13207,73,68,368
15065,3981,360,704,1
3642,13406,68,60,99
10206,10208,123,107,2
3212,3214,31,27,10
2893,15212,234,458,1
15083,7058,311,608,1
13642,14820,32,28,7
2376,5612,144,126,66
15294,953,209,408,1
5564,4609,3,2,221
14998,12697,212,415,1
1609,1611,48,30,197
3096,15116,430,840,1
1987,1986,8,7,22
3286,3285,33,30,235
6882,6883,30,26,1
13700,12283,346,197,1099
14995,8678,143,279,1
1611,4632,115,100,42
1893,1899,156,136,1
14983,494,1083,2117,1
5218,6628,1,1,157
1684,1681,126,111,107
8194,12380,40,35,40
15257,9507,181,353,1
13304,12550,54,47,1
4770,12370,69,61,101
14650,14649,68,81,1293
5626,5627,5,4,18
15181,13715,297,580,1
7557,4181,52,45,1
2157,2154,80,49,95
15122,4124,276,539,1
611,15047,594,1161,1
15083,7457,321,628,1
2737,2744,45,41,231
13325,6974,43,19,1
10306,10305,30,26,31
6267,7077,265,175,1687
15038,3252,643,1256,1
14965,5720,290,567,1
3171,3170,29,26,82
2073,2074,25,17,585
3644,3646,86,74,1
4672,4678,3,3,4
11541,11528,56,49,122
15043,4599,64,125,1
7420,7421,2,2,1
15084,9023,281,549,1
3427,3425,159,138,28
5128,5129,58,51,30
15007,1284,437,854,1
12301,14318,30,26,66
11897,9539,33,29,7
15027,5932,75,147,1
2349,15121,243,476,1
3317,8064,79,50,281
15273,9910,294,575,1
10927,9069,17,15,8
1873,1875,9,8,1
15126,6845,355,695,1
2583,8781,75,66,17
15161,6972,229,448,1
5651,8695,39,36,254
