u,v,w1,w2,w3
1054,1055,80,70,72
9874,5592,79,69,33
1889,9030,64,55,1
1646,15011,530,1036,1
6282,14997,63,124,1
14431,15048,262,512,1
3735,3736,10,9,2
13630,14957,595,1163,1
837,838,7,6,138
7491,9744,162,141,1
372,373,26,22,2
13433,15056,379,741,1
1758,14969,427,836,1
12111,12112,36,32,29
1849,15040,71,139,1
13854,13855,80,51,283
14976,11363,265,519,1
6777,14967,253,495,1
6253,6254,264,116,51
6769,6770,131,121,284
14726,15311,537,1049,1
9230,9234,41,36,70
1719,15134,385,753,1
11097,15161,155,304,4
362,14983,137,268,1
2595,14341,11,14,1596
10813,12107,91,79,62
4692,15215,269,526,1
14539,14785,55,49,58
15033,8387,139,272,1
398,15008,331,648,1
5753,15081,332,650,1
15223,10415,267,521,1
9318,15063,91,178,1
8492,15159,175,342,1
8569,4796,20,18,64
6788,15194,305,597,1
260,259,20,18,105
10773,12179,30,26,19
15052,4288,204,398,1
9178,15143,228,445,1
1662,15011,234,457,1
9084,15253,462,902,1
4765,4766,14,9,43
12417,12418,39,34,17
4190,15027,717,1402,1
3453,15023,309,604,1
7231,15083,290,566,1
1022,14997,191,373,1
9390,15168,135,265,1
6156,15098,154,302,1
5061,14388,31,28,165
7502,7501,56,49,6
1840,15078,341,667,1
1482,15293,441,862,1
10976,14553,160,140,60
14609,14617,81,51,217
2064,4962,39,34,1
12255,14659,31,27,6
2349,15121,243,476,1
2047,2048,5,3,22
4114,15095,276,540,1
116,15065,624,1219,1
5715,5717,51,37,766
156,14947,155,303,1
13282,13283,48,41,2
5342,5343,6,5,1054
5485,15062,346,676,1
14571,15092,260,508,1
14057,15149,367,717,1
2312,5899,81,70,1
11374,15186,340,665,1
5833,14828,7,4,1
7600,15023,673,1316,1
13510,15133,732,1432,1
6717,6719,17,16,298
15006,1195,581,1135,1
8065,15159,176,343,1
12453,15160,250,488,1
11115,15218,351,687,1
14319,15216,22,42,1
10684,15110,374,732,1
6849,15030,33,64,1
5242,15011,262,512,1
4828,13541,29,13,117
2219,13204,131,145,996
5575,15136,64,124,1
8400,2385,44,38,1
12008,12010,41,36,137
