u,v,w1,w2,w3
9922,14980,308,602,1
4772,14954,358,700,1
2199,15273,369,721,1
11214,13191,34,30,63
3357,14948,272,531,1
6844,15028,354,693,1
13746,14995,706,1379,1
9200,9202,36,32,143
15041,12227,224,439,1
7006,14991,437,855,1
14608,15125,267,522,1
14949,6258,521,1018,1
11967,15293,305,596,1
3273,15187,15,29,1
12374,15071,192,375,1
9118,9119,38,33,20
780,15014,207,405,1
7529,15017,160,313,1
2307,15177,271,530,1
6052,6053,1,1,1
7376,15140,225,439,1
7057,7231,14,13,371
13556,13656,35,31,55
3871,3876,5,4,1
14963,9605,293,572,1
2862,15011,418,818,1
11420,15169,352,688,1
11979,15270,320,625,1
14739,14738,39,28,807
14591,14592,36,22,159
9496,15205,142,277,1
6415,8132,53,32,112
6408,15228,163,318,1
4975,6085,2,1,206
10073,10074,22,20,203
4536,4541,7,7,618
9834,13884,4,3,278
5959,15030,527,1030,1
1084,15011,304,594,1
5881,5882,51,44,5
11552,11553,35,30,1
4843,4844,52,47,151
14219,14994,273,533,1
13853,13852,82,50,54
6983,15036,326,637,1
13305,15026,330,645,1
15285,12829,216,422,1
10956,15294,221,432,1
13675,15027,102,199,1
7437,14979,305,596,1
15142,8052,266,519,1
3641,3643,97,84,1
3895,15134,319,624,1
7182,14990,864,1690,1
13980,15145,94,184,1
12290,8890,40,35,64
14441,15011,391,764,1
11345,15288,91,177,1
9876,9879,32,28,37
3012,13289,12,11,2
9905,15263,349,682,1
14128,7358,77,67,1
6302,15039,420,822,1
2450,15143,83,162,1
2749,15290,359,702,1
8278,15199,143,280,1
10189,13120,15,13,34
2515,8915,44,38,5
5947,15218,482,943,1
12892,15252,141,276,1
11940,12230,273,237,1
1486,15293,511,998,1
8856,9154,82,74,187
74,15035,153,300,1
4392,15026,96,188,1
13391,15193,79,154,1
5402,6902,1,1,1
1598,1594,149,100,496
15093,268,381,744,1
1385,14981,182,356,1
14995,4751,272,531,1
9539,15261,330,644,1
8353,15235,81,158,1
8365,15070,386,755,1
11199,15096,230,450,1
7660,15023,666,1302,1
542,15222,319,623,1
15160,4738,146,285,1
13330,15273,262,512,1
2042,15030,404,789,1
14106,14113,182,89,509
13329,15273,237,463,1
11959,11960,79,69,14
1020,14997,184,360,1
13222,15249,290,567,1
4468,15038,408,798,1
14498,15133,388,759,1
9785,15115,247,482,1
5849,5851,36,22,68
872,15267,340,666,1
12823,15205,313,611,1
145,15111,419,818,1
5526,5528,40,35,101
14992,4160,125,245,1
5813,10465,58,38,431
