u,v,w1,w2,w3
8995,8996,36,48,1713
12168,12169,66,57,8
15078,9346,272,531,1
5685,5687,89,80,132
15049,7854,289,565,1
4172,6228,20,18,1
8882,10664,79,72,195
11371,11370,32,28,10
15032,10377,352,688,1
698,700,8,7,1
14958,13047,409,799,1
7327,14946,913,1785,1
15126,10603,322,630,1
5631,15171,252,492,1
13875,15088,126,247,1
15274,10975,56,110,1
12471,12473,29,26,1
6497,15026,382,746,1
15221,4495,125,245,1
5962,15230,251,491,1
1226,5844,7,6,1
8288,8286,32,29,198
15287,883,271,529,1
431,6515,20,20,715
10633,13114,12,11,155
5805,5808,31,21,472
9489,9490,19,16,29
4279,15052,251,490,1
247,2137,198,98,548
4203,4205,80,70,1
15241,8351,296,579,1
10575,11891,60,52,1
9973,9977,45,40,130
15215,4020,242,473,1
9418,15041,304,595,1
139,7463,6,5,1
10419,15108,264,516,1
12251,1555,41,38,210
15146,11283,120,235,1
1353,14984,644,1259,1
11552,15288,101,198,1
8729,8730,59,64,943
15060,12669,283,552,1
13027,14981,301,589,1
328,332,11,10,213
1418,15275,406,794,1
6928,14991,712,1392,1
6727,14962,362,708,1
14775,14773,32,28,24
2274,4518,9,7,3
12228,9701,35,30,49
1454,12956,29,26,166
15220,524,267,521,1
1731,1711,32,21,421
13052,15088,334,652,1
15023,7274,711,1390,1
11801,15095,292,570,1
4984,7557,43,37,1
15093,7138,698,1365,1
8920,8167,143,124,1
3633,15275,407,795,1
10965,10966,4,3,186
1548,1549,48,42,89
3994,14966,203,396,1
11991,14993,229,447,1
8865,15111,194,379,1
15252,7792,120,234,1
4843,4844,52,47,151
890,1018,7,5,167
706,705,8,7,1
673,15277,377,737,1
14288,15163,222,434,1
15215,7246,182,356,1
4186,4187,61,56,262
7557,4181,52,45,1
15233,12810,144,281,1
3753,3754,116,102,100
272,15093,299,584,1
14991,7404,418,816,1
15094,3431,510,998,1
15030,14650,300,587,1
99,100,4,4,1
15083,7457,321,628,1
6522,6523,7,6,1
14401,15010,355,693,1
12462,14967,306,599,1
10801,10882,22,19,13
7684,15046,738,1443,1
12883,13237,34,32,389
5999,6000,27,17,162
2831,15123,207,406,1
15289,3500,193,378,1
5866,14954,466,912,1
6238,15093,65,128,10
14513,1523,83,53,340
15095,13903,87,171,1
7591,15112,220,430,1
