u,v,w1,w2,w3
15124,8564,170,333,1
15175,12765,216,423,1
14969,9817,1230,2404,1
7657,7659,180,117,349
307,308,25,16,193
15256,11535,91,177,1
15045,9333,318,621,1
3152,3165,7,6,60
15163,4066,224,438,1
15208,14563,30,59,1
15292,1218,244,477,1
15064,6494,45,88,1
15008,8204,231,452,1
14090,2123,170,175,716
15121,8556,202,396,1
15190,9938,361,705,1
14978,2027,99,193,1
15026,4389,5,10,8
6675,6676,20,17,1
15135,13006,310,606,1
11927,5547,31,28,229
1144,1142,325,283,14
2763,2765,19,17,139
15169,11146,72,141,1
10594,10593,35,31,110
14977,3611,423,827,1
10317,6796,79,70,131
1308,1311,39,36,299
3926,3927,5,4,118
1623,1627,65,39,1
8742,12537,41,36,14
8036,2161,153,133,1
1661,1660,2,1,16
9118,9119,38,33,20
566,11099,178,106,1251
6400,4405,46,42,195
11980,11985,31,27,43
8397,8396,57,57,606
9662,10589,34,30,110
3131,3135,50,44,61
15221,7432,353,690,1
8066,8068,22,19,1
14969,14420,851,1664,1
6908,6909,7,6,1
4685,4688,118,103,45
137,7298,59,51,16
4422,4425,12,10,4
15196,8848,145,283,1
15167,3474,271,529,1
9095,9097,62,57,231
15239,14743,252,492,1
2877,2878,58,54,321
5363,5362,194,121,185
15268,911,269,526,1
15291,2087,189,369,1
4724,4723,80,70,29
6101,3647,134,117,1
5698,14973,203,396,1
15196,4046,422,824,1
15095,6550,133,259,1
566,13708,238,106,118
5589,5592,81,71,33
4071,4072,153,67,23
15282,10915,197,385,1
922,924,157,100,271
15135,6139,246,481,1
1068,652,328,202,141
15234,5307,202,395,1
14667,14663,13,12,1
5470,5460,50,44,5
8837,14691,63,39,232
3283,3386,5,5,60
6765,5088,80,71,100
7622,15175,236,462,1
11026,11027,32,29,245
1293,1294,76,79,726
11728,10886,16,14,112
12432,1922,97,87,132
15102,2517,309,604,1
10273,10832,30,28,253
6844,6843,681,511,914
621,622,121,75,170
15012,656,339,662,1
15071,6627,379,741,1
15108,10423,164,321,1
15256,12433,144,282,1
2669,2666,36,32,215
14091,289,203,155,988
4001,4003,64,56,104
15276,13123,274,535,1
6575,15195,410,801,1
2726,2747,15,7,40
1850,9571,121,111,278
1368,1369,6,5,1
11387,11388,9,5,29
14985,11980,182,355,1
916,918,112,73,356
7173,7176,67,60,148
5164,7442,3,2,1
7485,7474,37,32,1
3061,3062,19,18,530
1303,1306,48,45,299
3973,5290,4,3,101
1164,1166,81,71,61
2815,4969,40,34,7
14991,7383,280,548,1
11372,11373,33,29,163
12602,12601,40,36,149
13064,1329,470,239,671
6997,6999,52,45,11
10336,10335,46,43,307
12103,12106,34,32,252
9,13,35,30,1
5039,5041,177,154,1
15278,3733,260,508,1
1585,1590,46,33,699
15110,12393,229,449,1
13619,14100,153,78,675
8274,8275,80,71,96
15125,6985,129,252,1
6625,6629,1,1,157
15095,13943,106,207,1
2085,2086,57,49,1
722,723,24,11,49
4656,4655,139,121,1
11189,11188,47,41,4
80,81,20,18,76
422,424,71,73,715
15156,8699,197,385,1
15145,7917,357,697,1
15113,14776,338,662,1
5960,3793,17,15,115
5366,8233,48,42,14
10336,14505,79,74,355
5076,5075,35,32,209
10507,10506,37,33,141
10896,6201,48,42,90
12351,12857,87,76,1
8738,7349,99,86,4
59,15031,358,699,1
1384,5773,50,30,107
7069,7068,55,49,89
3151,9525,100,88,60
14957,6466,450,880,1
738,740,174,151,1
13914,13915,49,30,77
4963,4964,54,47,11
15099,10661,280,548,1
1151,1152,170,148,1
15175,7693,248,486,1
14985,572,437,854,1
9354,7614,76,66,1
3193,3195,22,20,164
11096,11095,49,43,33
13646,7167,115,50,15
1812,1814,5,4,4
3829,11194,80,73,226
651,5322,84,75,127
4358,4859,111,98,59
9151,15176,324,633,1
2956,2961,32,14,171
15211,2244,299,584,1
6636,6326,6,5,1
5932,5930,37,36,438
1760,1759,206,89,1
14965,5719,285,557,1
9403,9404,37,23,176
14948,14783,327,640,1
8808,8809,57,49,15
13910,13947,61,45,867
14997,5489,177,346,1
15283,5427,245,480,1
15100,4549,368,719,1
6656,5877,99,117,1244
712,15160,291,568,1
6599,6600,33,22,431
13560,13562,228,114,604
5277,780,75,68,209
9315,9314,106,96,195
1115,1118,5,4,1
2145,2148,26,16,1
14971,407,617,1206,1
5003,5521,5,4,1
11116,9426,24,21,1
4286,12971,17,12,429
3187,3188,83,74,168
3492,10280,26,22,1
7290,7291,25,22,16
222,15185,308,603,1
2250,6972,98,91,289
15076,13114,259,507,1
5422,5421,23,20,1
10515,10514,31,27,2
594,596,16,10,16
15156,8700,194,379,1
15015,666,280,548,1
821,826,4,3,1
15052,4273,249,486,1
1320,1321,16,14,1
15052,14109,453,886,1
1605,1603,52,35,523
6962,6964,410,178,1
1946,1949,160,139,11
1688,1690,44,38,1
13416,11080,30,27,143
7990,7989,32,21,412
4061,4062,5,4,1
10571,10570,36,31,46
13185,13515,164,73,159
1056,1131,8,5,24
15272,4170,290,567,1
3333,3334,7,6,140
12140,9665,32,29,106
11025,9590,32,21,335
2332,2335,38,23,1
150,149,10,6,88
9482,9483,34,30,28
2634,2636,12,10,1
13603,4193,251,109,1
15049,8722,277,541,1
9149,9148,12,11,155
2394,3576,49,44,178
12192,12193,15,15,451
15152,14908,123,241,1
14987,6562,457,893,1
5632,5626,6,5,18
11182,11184,45,20,101
7872,7871,44,38,9
1328,1349,79,85,860
860,862,50,31,249
1589,1591,140,100,699
5401,5380,39,34,24
13931,14612,27,17,27
15080,8372,402,785,1
11294,11291,61,55,185
8001,9151,41,36,66
15265,10999,192,375,1
2490,2491,110,95,8
70,69,3,2,1
15147,5593,326,637,1
4430,4432,20,17,50
6102,6104,39,34,57
556,562,9,8,28
13985,13990,30,18,1
15183,8476,222,434,1
15167,9258,162,316,1
1697,5508,29,17,50
11099,3744,119,54,271
14981,8390,126,247,1
15062,5401,78,153,2
14955,8743,260,508,1
4140,5806,17,10,1
8253,8254,127,111,2
15157,13224,243,476,1
13934,13933,2,1,86
9422,9423,37,23,233
15246,8201,128,251,1
3169,3171,29,26,82
2969,2966,4,2,73
5809,5807,31,21,472
15181,6047,326,637,1
15124,13588,252,493,1
14984,1273,341,667,1
2789,14727,36,31,3
2819,2822,47,42,171
6361,6363,88,53,7
14971,415,379,741,1
2602,2604,66,57,53
15115,10978,307,600,1
15215,3933,228,446,1
15184,14181,192,376,1
15272,9322,271,530,1
14387,14386,33,30,165
3679,3678,77,70,269
9409,8095,157,95,1
15222,3801,319,624,1
15037,14473,224,437,1
2349,15121,243,476,1
3642,13406,68,60,99
14189,14694,40,39,531
14292,12935,68,53,1043
15078,7769,97,189,1
5911,6264,526,252,437
15226,2475,356,697,1
11191,9541,31,27,12
8260,12814,7,7,242
15096,13270,304,594,1
1466,1481,6,5,1
15098,9776,384,750,1
14394,458,15,14,185
15115,13033,42,83,2
12327,14195,5,5,12
10627,9752,81,73,196
4750,4749,40,35,39
5798,8261,80,70,22
15295,14855,158,310,1
15038,3205,591,1155,1
2663,2660,67,63,383
4722,12644,50,46,253
9919,9920,90,79,26
15030,8371,186,363,1
2814,10256,75,67,114
656,654,341,211,141
2218,2216,106,97,257
15234,5310,143,280,1
917,2065,47,31,358
15264,2816,319,624,1
15120,13913,62,121,1
3294,3295,103,90,1
505,10107,37,36,544
7841,7842,31,27,36
14503,13866,13,6,60
11803,11804,40,34,27
14958,1494,663,1296,1
263,259,61,54,94
6809,2132,58,69,1244
3355,3357,65,59,261
2242,6548,4,3,341
15052,5097,219,427,1
2701,2703,34,30,11
12881,12924,34,21,84
4701,15172,280,547,1
5419,5819,7,4,1
14954,5170,197,385,1
15093,270,238,466,1
1378,5780,60,37,107
9361,10831,39,34,1
4177,4178,8,7,1
3982,5472,145,137,377
5396,5394,67,58,1
973,15291,292,571,1
6700,11932,41,29,667
3444,3773,143,87,43
15088,13674,393,767,1
5391,7387,4,4,25
15250,8770,225,439,1
2322,2323,84,91,908
2102,2104,40,35,79
9346,13396,58,50,1
5543,5546,4,3,1
15131,8086,334,653,1
6609,6608,152,99,368
15224,12590,257,503,1
15273,2198,333,651,1
14957,13635,640,1251,1
14925,14924,33,29,5
15287,5822,354,691,1
657,15015,365,714,1
13568,5554,172,80,307
1001,1002,2,1,151
10259,12807,4,3,57
8513,8514,35,33,298
5264,5273,105,95,209
90,93,2,2,92
4304,472,18,8,79
2344,2343,46,44,500
15118,9734,297,581,1
13099,12075,80,70,15
5734,4094,62,41,477
13774,13575,181,79,61
931,932,80,52,347
7957,7959,46,37,1153
6954,10075,79,69,29
7501,7503,3,3,7
15252,10797,177,345,1
15033,2629,317,620,1
15111,2632,281,548,1
2791,4310,143,132,294
8798,4362,33,29,17
30,13258,69,60,1
315,2184,81,76,361
282,2317,6,3,267
11971,11972,25,21,1
15112,14790,321,627,1
96,15028,221,433,1
15019,1277,432,844,1
15211,11318,216,422,1
10099,10098,28,25,22
3746,11090,67,29,92
15020,3434,347,679,1
10009,14379,66,72,941
12959,13111,35,32,140
