u,v,w1,w2,w3
15214,2801,197,384,1
15007,1162,92,180,7
14840,14907,80,70,12
3898,3901,36,32,55
8926,8925,29,25,1
5985,5987,45,53,1228
15222,556,345,674,1
15256,9545,273,533,1
15222,12247,163,319,1
2274,4518,9,7,3
15167,7499,247,483,1
8935,8933,22,19,1
15263,3959,316,618,1
15133,7974,253,494,1
2,15063,312,610,1
14946,7126,1029,2012,1
11655,10829,36,32,103
15292,12470,177,346,1
7002,7005,5,4,1
1356,1350,23,20,1
6507,6508,9,8,189
15144,6202,153,299,1
15289,3507,130,254,1
14935,1507,48,42,1
15191,7927,283,553,1
8129,5944,86,54,244
3967,3968,78,68,29
2635,2641,1,1,1
422,418,141,145,715
15002,1526,307,601,1
15293,9552,317,620,1
2801,2805,76,68,129
965,15289,338,661,1
15172,9579,99,194,1
315,2183,116,101,1
15249,7843,104,203,1
371,375,1,1,178
7064,7043,33,15,145
15169,3527,332,650,1
14957,7364,351,686,1
15007,1179,831,1625,1
4002,4004,15,13,25
15048,14252,405,791,1
1399,1400,13,9,486
5600,5603,52,46,16
222,224,6,5,341
4369,4368,278,247,133
12576,11276,40,36,157
13067,12364,116,102,73
7502,13132,48,41,6
2531,2534,36,32,24
11392,11393,58,50,16
10279,11168,62,54,1
246,247,6,3,552
2951,6050,13,12,519
1312,1630,7,6,1
9503,5922,26,18,590
876,10560,188,163,1
13129,13128,134,128,441
3152,3150,155,136,60
6894,3874,10,8,1
5896,2295,56,49,1
7880,9894,39,34,50
7693,7695,159,141,109
15010,431,244,477,1
504,13691,124,55,137
14957,14133,209,408,1
15110,8873,363,711,1
2056,2057,1,1,389
15208,3408,312,610,1
13523,13409,117,51,1
15241,6213,192,376,1
4384,4381,37,32,17
2495,2498,125,108,1
15196,4705,261,510,1
15251,8440,314,614,1
8212,6862,79,70,103
11596,11082,44,38,1
7928,8635,60,37,97
5897,5898,67,58,1
2815,8297,39,34,7
15137,11014,193,378,1
14986,13766,334,654,1
15092,2781,513,1002,1
589,590,136,118,8
12460,12526,33,29,39
8764,15249,111,217,1
15226,9879,331,648,1
15114,3100,226,441,1
11640,11033,20,18,5
2444,2829,39,34,65
14978,7335,207,405,1
3484,3486,86,53,78
15161,14225,351,686,1
14946,7144,1002,1958,1
14976,1338,441,862,1
3202,10729,6,7,972
15156,11322,223,435,1
15231,2792,425,831,1
8564,8563,41,35,13
2208,4318,100,87,8
15128,3596,291,569,1
7049,7048,281,122,15
5489,5491,42,36,4
2289,10451,45,40,173
6986,10966,110,67,114
14966,10468,313,613,1
15283,5553,165,322,1
1017,5814,57,37,309
5310,5311,30,26,1
14994,4528,367,718,1
2939,2941,61,53,1
13625,13449,181,125,1869
2380,2382,20,19,343
14964,4002,409,799,1
15075,1905,315,615,1
11279,11280,79,69,1
14983,7495,650,1271,1
5593,5595,121,63,763
11652,3358,29,29,577
15165,3624,381,745,1
6845,6846,63,38,28
14980,9921,198,386,1
6388,7212,3,2,104
3428,3430,109,95,1
3489,3486,102,62,112
2243,14013,9,7,1021
1013,14207,33,15,89
14583,14581,81,71,1
7495,7494,502,436,1
904,905,7,6,18
12369,11936,33,29,78
10023,9320,64,55,1
