u,v,w1,w2,w3
14405,14406,42,37,185
4341,4343,94,61,307
15291,986,325,636,1
7696,15247,419,820,1
15046,1125,465,908,1
519,522,38,43,1050
45,46,16,14,39
12861,11155,32,28,126
15102,2525,320,626,1
4652,10006,38,42,931
15261,9547,169,330,1
15242,13039,201,393,1
7716,1219,81,71,50
2041,2043,6,13,3665
2887,15148,226,442,1
15060,8917,180,352,1
9266,1535,16,15,93
13841,14493,15,6,42
1962,12076,31,27,1
15217,10519,291,568,1
2189,2207,14,13,339
8536,8538,45,39,20
4475,4477,154,134,4
4639,5004,64,65,680
14975,5984,373,729,1
15022,3706,325,636,1
10231,10232,68,60,83
3668,5127,215,188,23
14823,14824,31,27,1
1937,1942,182,159,24
3809,3810,42,40,372
5753,5769,52,45,1
2559,15182,234,458,1
2448,2450,63,55,77
13157,9204,20,17,1
14981,8389,63,124,1
15263,6171,289,564,1
708,731,14,12,1
3438,3437,46,28,43
15288,11792,262,512,1
14884,14883,76,79,728
2273,765,4,3,15
12417,9988,59,51,17
15269,12722,358,700,1
15196,4791,428,837,1
15193,13392,49,97,1
6059,2724,10,9,1
2657,2658,26,16,68
15029,8728,367,717,1
15046,1127,530,1035,1
4198,4194,36,32,66
5183,5182,102,88,1
15208,3539,385,752,1
15060,13267,112,220,1
7152,2113,80,70,1
4154,4156,5,5,29
4423,4683,38,33,1
12286,9260,72,63,16
2679,2681,305,265,1
15038,5939,544,1064,1
506,2284,18,16,1
14364,14365,44,40,239
15048,14247,345,675,1
3969,3971,143,125,29
15119,10451,318,622,1
5264,5265,115,105,209
15034,10068,174,341,1
2584,11285,4,3,1
5613,12865,44,39,75
15250,8430,141,277,1
13795,13794,165,94,1087
12214,12035,52,45,1
1216,7863,55,47,1
1448,1449,235,204,1
11255,12545,93,81,61
3097,3390,102,62,47
1896,1909,112,97,8
15005,11370,134,262,1
15169,13972,230,449,1
15261,6881,278,543,1
316,318,27,23,6
1923,1921,95,94,553
15085,6959,280,548,1
3109,3110,129,112,1
648,1069,394,267,515
212,4567,61,53,14
5555,13742,742,327,92
13974,13973,61,43,639
5977,419,160,158,537
3420,3422,230,141,90
15076,6685,244,477,1
4553,4552,377,359,414
4903,7339,86,75,6
2385,2387,74,64,1
9832,9833,44,38,1
1331,1333,45,40,79
13477,10685,32,28,54
15089,3043,468,915,1
15048,2651,124,243,1
1893,1898,7,6,14
14982,10579,286,559,1
15011,2860,452,883,1
2466,2468,91,55,82
15129,6277,235,460,1
11888,11928,54,47,1
322,14979,176,344,1
2115,2116,79,72,228
15147,5595,298,583,1
9393,12394,44,27,81
10320,10322,76,66,43
23,24,107,96,157
2432,2433,31,28,199
2603,10473,48,42,38
5179,5177,12,10,1
15207,14857,181,354,1
15176,10817,193,377,1
10354,10355,37,33,86
1554,321,317,288,210
14947,151,300,586,1
8079,8078,36,31,8
3852,7941,32,30,293
15016,10382,209,409,1
3305,3308,161,148,268
2840,4965,31,27,1
11143,11140,40,35,1
4793,2095,53,47,70
9099,10892,161,148,289
15144,5042,329,642,1
943,960,146,136,308
5301,4452,38,34,149
15013,11249,270,527,1
10972,10970,38,33,1
554,563,28,25,139
12450,14695,41,35,33
15208,10742,57,111,1
4030,4032,28,25,136
15134,7090,146,286,1
7097,6936,9,8,231
15247,11368,394,770,1
2129,13437,53,63,1244
13745,2268,38,17,135
8747,8748,28,24,71
2164,2165,20,13,163
15030,5871,246,480,1
15100,9391,169,330,1
1810,15083,261,511,1
15232,4625,217,424,1
9862,9861,35,31,139
5362,5364,97,71,825
15095,5193,90,176,1
8122,8123,35,23,377
10163,9841,39,35,229
3992,3996,68,61,184
37,242,99,86,9
2299,2300,144,126,62
4904,4905,122,106,1
15085,12774,200,391,1
147,15027,117,229,7
828,12351,123,107,1
15283,1438,354,692,1
6773,6774,6,5,1
2986,3035,28,27,485
8006,2731,36,32,191
3147,3148,68,64,369
10690,12301,161,140,35
2813,2814,75,67,114
14983,363,332,649,1
15151,13488,376,736,1
15232,4621,228,446,1
3374,3949,30,27,131
2488,4647,5,6,702
15065,5590,239,468,1
2125,15114,281,549,1
5764,14558,101,64,251
4505,14262,17,15,120
2807,15239,275,537,1
1617,1619,50,30,95
4029,6523,87,81,350
1905,1907,7,6,1
3648,3655,81,70,1
12898,7676,81,72,89
9540,9523,32,28,12
13687,11206,82,72,1
15020,14939,441,862,1
7136,7137,57,49,1
14958,12244,221,431,1
8851,12761,81,72,137
3695,3696,5,4,225
2599,2601,34,32,323
15027,4195,719,1406,1
3524,3526,54,48,143
2619,3805,79,72,201
1096,1098,21,18,4
1744,2569,41,36,29
13388,6621,142,64,177
14935,7487,84,73,1
7741,14033,86,37,1
15021,14810,195,381,1
4354,4352,50,44,4
214,4728,43,20,351
11044,3582,95,83,1
14974,10282,254,496,1
9165,9167,60,52,1
7089,7490,130,57,2
2684,2685,8,7,6
7095,7096,18,16,240
14971,408,623,1218,1
5853,15260,342,669,1
13578,13577,280,137,512
13731,4976,21,18,116
1901,1944,51,45,3
4497,13188,32,28,1
14995,12610,156,304,1
7237,7238,40,35,54
1569,1570,32,28,1
15159,8496,212,415,1
11161,11159,86,83,469
15102,10425,267,521,1
14964,4009,350,684,1
15038,6591,371,724,1
6506,6505,3,2,39
15125,14602,47,92,1
15200,6040,305,595,1
2338,15122,279,545,1
2030,2032,49,43,1
4066,14286,11,6,73
15126,6845,355,695,1
15166,3405,309,605,1
5446,5447,48,42,1
3628,9873,90,79,54
15276,1419,481,941,1
1987,1986,8,7,22
15078,6673,280,548,1
14979,13759,370,724,1
12522,2769,66,57,1
1727,1726,5,4,154
14866,14867,40,34,1
3725,3727,97,62,300
