u,v,w1,w2,w3
3369,538,28,24,46
14958,1462,233,456,1
9403,9405,40,28,701
7153,7154,174,151,2
15265,10272,24,47,1
15095,7750,34,67,5
3654,13814,80,69,1
2424,2420,27,24,11
8717,9386,40,35,1
15136,1696,76,149,1
4075,4089,41,27,477
9869,9868,161,143,148
15232,12379,57,112,1
5665,5115,31,27,25
15071,13166,267,522,1
10028,10027,81,70,1
2421,2420,18,16,11
7089,7088,116,51,51
15194,4665,17,34,1
11846,11845,22,20,112
8542,8544,15,13,5
15093,275,321,627,1
1209,15292,199,389,1
839,840,8,7,1
15008,1285,521,1018,1
3984,3985,68,43,288
388,389,7,6,1
14499,12732,103,66,326
337,15230,357,699,1
15023,3451,364,711,1
15212,9369,81,158,1
3956,3953,7,6,5
5584,13810,242,105,24
15203,14267,291,568,1
6186,6188,32,19,22
15143,9177,201,394,1
14987,7638,268,524,1
15005,12436,157,307,1
11810,11812,39,34,56
13806,1152,145,65,192
9045,9046,17,15,70
8800,10012,65,60,281
1838,15078,435,850,1
3493,7633,3,2,102
15020,107,361,705,1
12448,12978,63,55,35
2479,15226,365,713,1
10013,12185,6,5,50
3562,3560,47,41,1
6369,670,34,29,1
15047,679,464,908,1
15165,10020,347,679,1
15008,1281,636,1242,1
15149,5056,243,474,1
7821,7820,13,12,21
15233,5415,96,187,1
14233,13801,8,4,394
2619,12539,58,50,1
530,531,14,12,6
633,632,92,56,132
5188,14099,20,18,34
685,684,5,5,358
575,1319,254,117,262
10347,10348,39,35,142
14954,6071,432,845,1
7228,7139,11,7,47
1455,1452,76,70,248
3792,3793,21,18,115
12634,12635,126,112,121
15012,1071,865,1692,1
15137,7085,137,267,1
15005,1250,383,749,1
15201,471,309,604,1
14994,4150,110,214,1
388,14991,752,1470,1
211,15129,153,300,1
12776,12777,69,61,81
15284,3198,394,770,1
12251,13153,235,208,111
4280,4282,37,23,170
14698,14692,10,9,33
15213,13227,18,34,1
5069,8628,44,31,702
15013,5973,233,456,1
2021,2022,93,62,468
15277,1202,508,994,1
3954,3955,54,53,544
1158,15204,189,370,1
4673,4675,9,8,1
935,937,66,42,331
15028,13683,245,478,1
2127,12284,81,70,36
11892,11899,35,31,33
15008,13774,267,522,1
15064,3763,298,583,1
5641,5649,1,1,184
