u,v,w1,w2,w3
573,572,264,121,242
10536,10538,39,34,15
12425,12426,99,86,1
7451,15142,273,534,1
5493,5492,133,116,1
5165,14955,552,1079,1
1963,10630,84,74,86
3507,3891,55,48,1
2704,15289,370,723,1
15038,9375,625,1222,1
15158,9101,191,373,1
11361,15295,205,400,1
1542,1543,63,56,107
9269,14989,304,595,1
5677,15153,196,383,1
3393,3392,204,123,7
15011,2850,189,370,1
224,230,81,77,445
11910,15242,281,549,1
15192,4484,427,835,1
9345,14961,135,265,1
15088,5621,777,1520,1
5152,15099,164,320,1
7626,15261,318,621,1
2472,14338,102,46,220
1739,1741,83,72,46
1234,1235,7,4,124
11143,11140,40,35,1
7795,7796,36,31,99
666,667,5,4,5
14196,15316,373,729,1
14963,6663,357,698,1
2800,15162,337,659,1
3368,3372,3,2,329
2946,2947,17,16,230
1293,1294,76,79,726
15088,13932,103,202,1
11774,15263,245,479,1
11011,15176,232,454,1
14991,5400,196,384,1
8814,8812,105,91,12
8054,15142,300,586,1
15119,13619,181,354,1
5504,5506,4,3,7
7635,15272,322,630,1
1625,1626,143,86,1
1293,1295,8,7,122
15253,5831,401,785,1
15131,9189,337,660,1
10070,15034,39,77,1
13736,4216,12,5,311
9368,15220,169,331,1
950,15294,316,617,1
15156,8697,83,163,1
7734,15234,180,352,1
6582,14991,508,993,1
13341,1295,14,13,138
15006,7482,928,1814,1
9227,10146,55,50,220
10144,15127,209,408,1
3010,3012,32,28,2
9170,15143,366,715,1
9842,5728,82,73,121
10461,15295,215,420,1
60,61,10,9,1
2235,2236,7,6,1
5224,5223,4,2,26
4767,14954,403,788,1
1836,1837,5,4,1
5105,5106,16,14,45
283,279,33,29,1
10700,15171,93,181,1
5847,15310,362,708,4
3754,15064,340,666,1
6197,6198,4,3,1
9928,14977,281,549,1
3131,3133,7,6,1
9560,15084,391,765,1
12928,15200,128,250,1
13184,15136,102,200,1
12372,15167,169,331,1
14471,15024,326,637,1
4704,15215,238,465,1
13920,13921,48,29,148
6413,6414,57,50,1
4867,15123,326,637,1
618,15047,325,635,1
15083,1812,219,429,1
14510,15145,182,356,1
7970,7968,158,143,196
15284,3176,280,548,1
1358,15183,56,109,1
13994,15198,84,165,1
4100,4107,107,65,77
2230,2231,7,6,1
5071,5070,22,19,6
12367,15276,381,745,1
14601,15125,216,423,1
2292,2571,40,20,699
6219,8938,31,27,1
7248,9385,48,32,402
15134,1686,28,54,1
7825,14954,323,631,1
6641,6644,2,2,1
398,15008,331,648,1
15108,2527,325,635,1
729,15290,96,188,2
14394,14395,148,134,185
5710,5711,4,4,1
4434,5717,7,6,53
12386,15128,260,507,1
3642,13405,128,111,1
6760,15197,238,465,1
15251,12295,367,717,1
3739,3741,5,3,302
11084,14976,176,344,1
5457,5460,6,6,1
3264,15187,348,680,1
3545,8174,32,32,604
13166,7851,84,93,958
15279,3168,344,672,1
13427,15133,387,757,1
2265,13740,30,13,16
985,14961,303,592,1
5632,5635,26,23,1
8239,15119,125,245,1
15231,3977,353,690,1
4290,15052,258,504,1
56,6289,39,38,562
1801,15088,385,752,1
7141,7071,191,83,2
1038,1035,72,63,1
8514,15170,80,156,1
15068,6153,128,250,1
15293,1484,492,961,1
3914,15180,206,402,1
4132,15123,380,743,1
502,15101,362,707,1
7035,15084,319,623,1
12271,15167,158,309,1
3658,14991,322,630,1
5687,15093,194,379,1
2917,3925,4,3,106
8534,15143,343,671,1
1286,11278,82,72,53
3955,15264,345,674,1
5670,6263,249,109,26
14513,15001,350,683,1
10772,15203,225,440,1
7477,7472,42,36,7
28,26,355,308,1
7884,10539,25,23,326
2509,2840,145,126,11
6090,12922,117,90,1018
4501,15185,164,320,1
15265,3841,218,427,1
1408,5754,26,19,705
8603,15067,214,418,1
9489,15289,38,74,1
998,14961,272,531,1
6556,6555,23,21,290
12345,11399,55,48,1
7810,7809,119,136,1110
2924,15239,168,329,1
3864,4715,80,71,97
15161,6973,223,436,1
12318,13220,16,14,75
3744,14982,385,752,1
12049,12050,20,18,5
5311,5312,146,127,1
14880,15149,211,413,1
11534,6748,13,12,13
14997,12748,98,191,1
2233,2234,223,117,798
8323,8324,37,32,12
4554,6396,163,149,269
2308,2310,111,97,26
11954,15202,99,193,1
480,15167,282,551,1
1840,15078,341,667,1
1181,15007,923,1805,1
12889,15270,38,74,1
1955,15068,349,683,1
2250,4658,161,133,1303
13840,13842,34,15,1
2324,6657,39,47,1393
14610,14615,12,7,42
667,9091,38,33,1
13906,13907,42,26,166
7710,15262,180,351,1
15208,14563,30,59,1
7654,15189,263,514,1
10816,15176,184,359,1
10783,11329,62,54,1
7603,15113,474,926,1
3179,15281,303,593,1
8058,15163,179,350,1
1351,14984,572,1118,1
15190,3922,223,437,1
2502,15136,322,629,1
14985,11969,144,281,1
10431,15284,175,341,1
4766,13723,28,12,65
15280,13310,64,125,1
2778,15090,366,716,1
3740,5754,26,18,705
3347,15298,346,677,1
66,15279,135,264,1
9140,5534,47,21,104
14662,15169,59,116,1
3418,3421,103,90,1
10179,14974,257,503,1
4564,15123,317,620,1
5511,5512,144,147,687
1926,1927,135,142,791
6543,6111,20,17,5
10146,8062,82,79,496
6244,14949,702,1372,1
3747,3750,28,17,1
7102,7273,56,49,1
