u,v,w1,w2,w3
12192,12193,15,15,451
14963,6754,448,875,1
283,279,33,29,1
7577,7578,357,311,16
10426,10425,65,57,58
15261,3009,263,513,1
1742,1744,36,32,29
2175,15225,344,672,1
15049,2322,259,507,1
13718,13549,19,8,35
14991,4943,282,551,1
6082,6080,100,87,28
6084,15103,508,994,1
8075,8076,55,49,98
633,632,92,56,132
15095,7750,34,67,5
15015,8615,53,104,1
8430,8431,78,53,503
13308,13309,24,21,7
13502,14439,160,140,24
4469,4470,10,8,1
5321,5319,74,76,701
14075,5100,164,143,28
15027,4088,437,855,1
15280,13146,377,737,1
10141,8054,46,41,97
13557,13555,546,296,914
15026,4377,172,336,1
8030,5842,135,120,104
2956,2959,7,3,156
9140,5534,47,21,104
15228,6879,334,653,1
10647,11547,37,32,2
15122,9215,220,430,1
2826,4132,31,21,593
14971,1331,381,744,1
1589,14956,415,812,1
11587,11588,105,91,1
9422,9421,27,17,233
15099,6491,73,142,1
10710,6967,37,32,104
1285,1287,89,78,1
4815,10462,158,145,258
10328,10327,41,35,1
9208,7817,113,99,2
15276,12602,104,203,1
3515,3518,77,69,142
5712,5343,7,4,34
5597,14007,138,102,843
8770,8769,78,48,174
14989,5736,408,797,1
14992,7342,154,300,1
12386,4730,32,15,365
15286,7316,290,567,1
15215,7246,182,356,1
4570,2172,256,165,320
15014,5275,730,1426,1
15038,758,316,617,1
15060,10705,341,666,1
5658,12276,185,162,51
14984,1320,419,819,1
7900,7901,18,16,55
15136,5573,55,108,1
15168,12369,33,65,1
4530,4528,37,32,6
5354,11463,40,25,157
15004,1265,317,620,1
5069,5070,68,60,117
15025,4807,757,1480,1
8602,15067,251,491,1
10506,10508,40,35,24
1607,1610,60,40,429
524,2919,26,29,932
3232,9398,36,33,142
15293,9805,449,879,1
2326,7579,45,19,1
1131,1132,13,11,2
297,13002,27,23,16
7023,7024,60,70,1201
14991,5402,354,692,1
4698,4828,79,83,787
9141,9143,35,30,1
14974,10280,302,590,1
6454,6451,2,2,1
13920,13921,48,29,148
8004,13467,23,20,16
15209,2599,348,681,1
9779,14549,79,69,67
15007,1301,366,716,1
12616,14289,12,12,718
1359,10444,22,19,80
5941,3412,11,7,68
2269,2267,5,2,14
14957,12457,335,655,1
15231,12055,402,785,1
5413,5416,4,3,208
3013,3016,5,5,36
1895,7775,238,208,48
8530,6666,41,37,104
4848,4844,56,50,101
14908,14909,80,75,358
15097,3619,347,678,1
7105,7106,15,13,19
7446,7448,80,70,40
1824,1825,4,4,36
15086,7065,390,763,1
1926,1927,135,142,791
5203,5204,46,41,120
15005,931,220,430,1
14997,5490,179,350,1
15076,1940,222,433,1
10042,15251,419,820,1
448,14356,76,66,38
15196,5705,408,798,1
15260,10351,15,30,4
3164,3168,43,38,104
5222,12421,42,41,534
15047,7512,321,627,1
14970,454,193,376,1
15151,10310,345,674,1
15255,7438,85,167,2
15254,5867,463,905,1
15168,9046,180,351,1
15127,3594,303,593,1
2196,4322,36,32,150
1625,1626,143,86,1
14947,14449,276,540,1
15139,8056,227,445,1
10724,15293,516,1009,1
15125,13925,180,353,1
15026,4386,18,36,1
412,8691,38,33,13
15209,11234,92,180,1
15030,5877,276,539,1
15018,5529,305,597,1
