u,v,w1,w2,w3
3634,6079,47,42,143
12149,12146,29,26,86
14996,4135,351,686,1
8795,8796,51,46,230
14958,1467,663,1296,1
157,15059,129,252,5
3065,3009,7,6,176
15046,1077,904,1766,1
3785,1280,72,78,913
4636,9530,63,55,4
6595,7411,16,14,25
15191,12717,236,462,1
3477,8645,7,6,132
4991,6428,116,101,1
15099,10661,280,548,1
5016,10760,45,39,67
15097,10228,308,601,1
2413,2416,8,7,1
15119,5128,173,338,1
15254,9520,114,224,1
14969,5183,1117,2184,1
11096,11095,49,43,33
15008,13775,214,417,1
15184,6402,163,319,1
8070,9702,20,17,49
15249,4335,298,582,1
571,13769,256,112,32
3175,3178,6,5,123
7107,7109,99,90,222
973,15291,292,571,1
12780,2621,160,148,293
15110,12051,168,328,1
15099,4082,308,602,1
6117,6119,95,83,1
3286,3289,95,83,93
15216,12763,178,349,1
4144,6051,10,4,34
15274,10975,56,110,1
325,326,23,21,345
13376,8348,118,103,48
246,262,102,62,87
8413,8414,39,35,81
4316,4313,207,181,55
6778,6777,10,9,1
3452,3448,32,19,15
2451,2452,12,10,1
15017,7530,151,295,1
414,15309,579,1132,1
15279,3146,226,442,1
14984,1152,997,1950,1
10977,10978,29,25,100
15085,11893,213,416,1
7907,7909,53,48,164
658,659,7,4,177
14987,13585,283,554,1
14958,11704,258,504,1
4751,4596,24,11,276
142,143,33,20,15
15027,13389,122,239,1
15126,13881,394,770,1
13294,13293,75,65,1
14957,11286,316,618,1
48,49,58,55,364
12724,12725,32,29,258
15261,11895,93,181,1
307,308,25,16,193
13072,7469,30,26,1
3595,4730,6,5,1
9162,9164,59,53,201
14963,6191,532,1039,1
15215,4819,259,507,1
14987,3791,204,398,1
15242,3401,333,650,1
10579,10580,31,27,7
4238,4235,4,4,1
1386,12991,61,37,123
57,58,40,28,617
1466,10724,77,70,244
15038,764,294,576,1
15187,2539,167,327,1
334,11041,168,146,6
9866,12184,86,83,461
15026,4376,186,363,1
11989,11990,24,21,107
281,336,16,10,1563
14991,635,579,1132,1
304,306,36,31,6
8726,8727,39,43,942
782,799,46,43,331
2156,15311,646,1262,1
12995,5780,45,28,107
2459,15208,330,645,1
739,5252,180,156,1
5219,15071,436,853,1
15075,12422,223,436,1
14446,14447,88,76,26
1579,1489,9,5,178
9931,7984,35,31,40
2365,4822,3,1,351
1889,9555,130,113,25
1163,1171,78,69,131
1276,1275,119,105,68
9947,11010,23,20,3
15263,3958,323,632,1
629,4883,171,105,132
1684,1681,126,111,107
921,1606,155,137,98
14307,12270,11,13,1087
3725,3726,64,40,124
14467,2627,91,83,241
15088,13674,393,767,1
15075,1906,350,685,1
15258,11381,169,330,1
10270,12529,97,88,241
15283,11926,67,131,1
8619,8332,122,106,8
12941,12942,34,30,93
8992,8993,28,25,36
1838,1840,187,163,1
15149,2294,226,442,1
13842,13523,110,48,1
8764,15249,111,217,1
14516,3816,53,34,276
6563,6565,18,16,1
11147,14662,12,10,1
10680,10681,9,8,30
9061,9062,16,14,17
6771,6772,11,13,951
15060,13478,331,646,1
7185,7390,3,3,1
13986,13987,95,63,402
2969,2970,3,1,254
568,13707,422,206,506
15125,8611,438,857,1
15200,12927,79,154,1
2116,14798,40,34,7
15242,11061,77,150,1
9814,9816,319,192,1
9987,5987,72,63,17
15194,4438,376,734,1
15152,9862,297,581,1
728,15290,129,253,1
1068,652,328,202,141
3850,3851,105,95,205
15011,1091,612,1195,1
15193,4481,398,778,1
7883,7884,35,33,326
5046,14275,25,21,38
4907,15061,311,607,1
3537,3536,127,128,626
6092,6093,357,211,1246
14245,10804,47,41,15
15144,2583,294,574,1
14981,8388,89,174,1
2960,2962,11,5,77
15238,9721,176,344,1
7470,7471,33,30,141
7025,7029,50,44,1
14337,14340,26,32,1279
12123,12117,22,20,252
1393,2185,80,70,42
12839,13514,37,32,18
6140,10149,76,67,90
15006,1195,581,1135,1
15256,3073,304,594,1
9306,9320,56,48,9
4162,4163,67,76,1070
15110,11594,283,553,1
15114,12284,268,524,1
5036,5037,61,53,7
15280,13310,64,125,1
13588,13589,25,12,494
15190,11213,234,457,1
15238,14741,255,498,1
1522,1525,85,74,6
8382,8383,22,20,1
15060,8908,321,628,1
506,507,28,25,1
15287,2713,343,670,1
15284,3176,280,548,1
2306,2305,8,7,189
378,5245,145,133,253
15240,2105,224,438,1
14984,1356,512,1000,1
9741,9742,41,36,13
14990,6356,836,1633,1
1131,1067,27,16,18
10987,10983,77,68,53
1852,1856,57,50,1
5914,6231,512,237,306
15239,2917,293,574,1
1114,1113,79,68,1
15269,11665,51,101,1
14991,5176,433,846,1
580,581,5,3,343
14200,9608,62,39,181
9136,9138,101,88,42
12320,12322,31,29,275
185,187,89,80,186
29,30,53,46,1
10064,10065,35,31,1
10816,10817,40,36,116
9785,9786,80,70,48
15201,4361,161,314,1
15029,9016,247,484,23
14978,8154,248,484,1
3788,14987,270,527,1
10223,12736,32,30,324
130,132,98,90,274
2883,2884,8,7,437
6216,6220,31,28,189
5457,5461,60,52,1
5295,5298,36,32,129
15103,4963,209,408,1
215,214,224,105,363
14952,581,514,1004,1
902,903,74,65,69
1910,2441,69,61,134
2322,2323,84,91,908
5338,5339,17,16,371
15078,12242,247,483,1
3283,3284,34,31,274
9663,10586,31,27,39
1771,4129,58,26,123
9173,9174,41,36,104
15171,5614,241,470,1
4089,4086,40,27,477
15247,5363,271,530,2
15151,13487,221,433,1
14113,14109,301,136,213
15023,7560,384,750,1
6434,6436,153,137,133
2296,15149,300,587,1
5331,5332,81,61,933
243,244,40,35,94
1571,7696,6,4,1
2580,2581,45,41,230
4631,7723,164,144,50
8350,8351,33,29,1
15141,9358,154,301,1
7089,7490,130,57,2
15282,2067,315,616,1
13883,13882,15,10,283
15284,11162,43,84,1
894,1020,327,216,413
15098,6950,223,436,1
14905,14918,138,120,5
9965,9964,31,27,1
2248,4019,40,38,369
8100,8127,79,70,67
15251,12295,367,717,1
15008,13783,185,362,6
6797,11499,33,29,107
14996,13565,165,322,1
3742,11691,114,99,1
15267,11538,334,654,1
13385,13386,31,33,854
2737,2744,45,41,231
5100,14073,161,153,406
2000,2001,120,105,29
8931,8932,40,35,1
958,959,42,28,469
15297,7728,280,547,1
12329,13040,32,29,146
3952,3953,5,4,4
15231,553,329,642,1
11444,14235,5,4,1088
8276,8278,42,37,96
413,416,26,23,141
9994,11822,40,35,1
15156,11611,319,624,1
5881,10050,115,100,5
13159,8349,30,32,823
15279,3147,230,451,1
15064,4894,19,37,1
15134,3899,335,655,1
15085,11930,269,527,1
15066,6825,361,705,1
9356,9181,40,35,51
2886,14082,86,78,228
15232,10234,278,544,1
681,691,38,33,27
13341,15007,464,906,1
14996,999,266,520,1
15204,5107,205,400,1
5051,5052,7,6,63
5514,449,77,71,276
15241,12329,227,444,1
9423,9424,97,60,148
