u,v,w1,w2,w3
2270,15038,747,1461,1
4971,15166,197,385,1
15270,7174,316,617,1
1592,14956,296,578,1
4172,15282,308,603,1
4360,15186,134,262,1
10596,10597,45,39,2
5990,5987,6,5,11
12777,14145,14,8,30
4409,4082,285,253,118
5205,5206,78,68,1
8015,15065,335,656,1
1977,15086,94,183,1
12456,12457,20,13,316
13102,14971,186,363,1
15258,9515,80,157,1
4136,14996,356,696,1
14088,15093,229,447,1
2706,2707,131,114,1
3120,3116,21,19,313
15281,12312,100,196,1
5117,15226,150,293,1
4383,15026,19,36,1
8702,11358,80,70,80
12335,15284,229,447,1
672,15015,465,910,1
5505,15065,244,476,1
9082,15256,212,415,1
273,15093,310,606,1
12706,15025,319,623,1
9931,7984,35,31,40
8391,11298,57,53,352
4168,4169,6,6,125
6915,13831,4,4,6
7212,15143,327,639,1
9935,14159,87,75,1
10846,10845,26,27,659
8971,15120,194,379,1
1407,14982,276,539,1
14195,15151,21,41,1
4246,15209,272,531,1
1109,15046,434,849,1
703,705,3,1,276
8616,15015,95,185,1
1003,14996,275,538,1
14393,14970,472,924,1
10732,15283,379,741,1
11188,15254,264,515,1
15060,7904,326,637,1
15110,12051,168,328,1
5178,5180,7,6,1
15189,12894,164,321,1
5627,15171,242,473,1
11829,11830,34,30,49
9679,15096,373,728,1
7290,7291,25,22,16
7334,14946,858,1677,1
6001,6000,23,14,1
4199,4197,35,31,1
941,5765,7,4,1
7758,14985,275,537,1
14983,381,594,1162,1
5713,14013,40,30,853
329,15232,311,608,1
6849,15030,33,64,1
13149,15281,338,661,1
568,15277,314,613,1
5930,5931,45,43,438
6454,6451,2,2,1
3064,15089,299,584,1
13332,15055,390,763,1
4116,14990,759,1484,1
13125,15212,218,426,1
742,14983,594,1161,1
15219,9668,157,307,1
317,15043,242,473,1
9231,14996,303,591,1
2177,2479,163,142,37
5430,15283,261,510,1
10690,15037,246,481,1
12410,15084,182,356,1
12758,14981,45,88,1
4596,14216,220,103,350
13237,15262,49,96,1
3862,15222,313,612,1
14596,15133,276,539,1
31,32,108,95,46
2813,2815,163,149,250
15118,8869,337,659,1
14915,14905,33,29,1
1484,1483,27,24,126
14954,4972,382,748,1
15032,7292,437,854,1
15288,7012,366,715,1
541,15277,282,551,1
1938,15076,281,548,1
15246,8198,52,101,1
13782,15008,131,256,1
4833,15099,50,97,1
15092,14068,456,892,1
10614,15189,304,595,1
5530,11174,31,34,991
9760,15081,538,1051,1
15096,13029,178,347,1
12218,14962,178,348,1
13022,13797,204,118,1162
12602,12601,40,36,149
10416,10450,61,28,278
10924,15268,211,413,1
6397,6398,76,70,269
9970,9971,52,45,1
8088,15135,269,526,1
14493,15133,385,752,1
14706,14707,46,44,416
13866,14502,13,8,1
14642,15174,5,9,35
2484,2482,26,16,147
9192,15141,207,404,1
12216,15226,293,573,1
9149,14955,237,462,1
8951,15145,270,528,1
15252,9662,211,412,1
15230,9891,249,486,1
7207,15020,416,814,1
5324,15029,177,347,6
4447,15162,315,615,1
4879,15009,927,1812,1
12683,15231,297,580,1
14416,14969,622,1216,1
14946,7133,1008,1970,1
7327,14946,913,1785,1
10559,15287,275,537,1
2914,15220,298,582,1
605,607,242,211,49
10025,15013,286,558,1
1619,4607,45,27,95
8909,15208,39,77,1
11288,14957,303,592,1
221,222,7,8,992
3153,3154,9,8,151
12782,13927,20,12,58
3972,13546,6,6,537
7682,15046,835,1632,1
15041,9420,301,587,1
9272,14987,299,585,1
9230,9234,41,36,70
10814,9580,40,35,1
6638,15015,339,662,1
13699,15237,211,413,1
15235,2099,52,101,1
7675,11841,92,83,205
13837,15133,345,675,1
13873,14600,46,28,44
3565,7754,9,8,1
10542,15070,369,721,1
7932,15296,205,400,1
12267,12268,32,29,132
10740,15208,348,680,1
12088,14986,162,317,1
1970,10631,264,230,13
14225,14226,5,2,20
1689,15134,181,353,1
7024,15039,891,1742,1
13922,15125,41,80,1
10677,15101,173,339,2
8663,14973,271,530,1
10915,10917,30,26,143
4531,14022,295,128,1
4821,4827,12,5,62
15145,7917,357,697,1
7632,15053,41,79,1
3243,15048,550,1075,1
3586,15273,384,751,1
1146,14975,220,429,1
3065,3009,7,6,176
6469,15047,101,198,1
5187,15106,379,740,1
1579,6990,19,17,197
12513,15001,74,144,1
32,15024,156,305,1
8587,14963,244,477,1
1135,1136,13,8,74
5842,15261,418,817,1
9233,14996,309,603,1
4790,15161,431,842,1
2506,2507,64,55,9
12072,12220,151,132,42
2712,15287,346,676,1
15268,3505,353,690,1
3212,15254,366,715,1
15006,1638,459,898,1
8431,15250,143,279,1
6052,15181,320,626,1
10288,10289,48,43,138
8074,9916,74,66,112
8082,15169,370,723,1
2547,15214,202,395,1
636,14991,1054,2061,1
6288,6289,33,33,562
1043,15054,52,101,1
5041,15155,253,494,1
3334,10418,72,64,98
14614,14634,69,42,80
164,15165,105,206,1
344,12342,16,14,1
15125,14602,47,92,1
4063,15126,298,582,1
2748,15290,328,642,1
14680,15169,156,304,1
14349,15010,455,889,1
5932,15027,75,147,1
15160,8069,197,385,1
14879,15124,288,563,1
131,15055,358,700,1
14160,14976,356,696,1
2737,2744,45,41,231
3941,15246,361,705,1
13926,14614,41,35,4
6136,15041,239,467,1
1735,15149,258,504,1
3779,15020,406,794,1
9416,15009,685,1339,1
8718,15098,235,459,1
8539,15122,214,418,1
11779,15263,187,366,1
714,4654,79,88,1013
11625,15237,112,219,1
15204,5110,137,267,1
3476,3479,21,19,1
9970,15015,142,277,1
15273,3199,427,834,1
1361,14234,52,46,18
5971,5970,3,3,1
815,819,65,39,1
11053,15202,225,441,1
14638,14640,88,58,388
10858,14992,551,1078,1
3343,15193,370,724,1
15249,9528,170,333,1
12355,14977,87,170,1
4834,15099,77,151,1
5560,15065,59,115,1
7597,12955,80,51,259
4679,15103,441,862,1
9813,15048,403,788,1
1445,15283,276,539,1
3608,3609,39,34,16
12824,5079,43,41,470
5524,15220,354,692,1
5130,5132,6,6,442
14965,9841,370,724,1
1765,13669,10,4,27
4059,4063,1,1,190
11475,13580,83,75,205
110,111,5,5,1
9982,9983,53,46,6
4890,15009,810,1583,1
12453,15160,250,488,1
10525,15203,152,297,1
3618,15095,340,666,1
15240,6721,36,70,1
12569,15161,318,621,1
3091,15194,109,214,1
3172,3173,51,47,337
7859,15086,269,526,1
10216,10219,74,66,132
281,336,16,10,1563
15095,5193,90,176,1
9060,15196,123,240,1
6224,15231,442,865,1
11585,15078,341,666,1
8382,8383,22,20,1
11643,14963,507,991,1
6568,9299,73,64,1
14966,11510,159,311,1
15190,11916,334,653,1
2783,2785,56,49,6
7043,15086,288,562,1
4950,15119,87,169,1
2726,15290,324,633,1
211,213,333,166,595
9628,11094,81,71,23
5869,6067,8,7,18
12966,15272,113,221,1
1786,15088,426,833,1
12248,15055,359,702,1
12059,15272,275,538,1
10456,15007,450,880,1
2541,15187,189,369,1
4431,4432,19,13,768
7372,7373,6,5,1
6785,14880,6,7,955
12565,15060,123,240,1
5452,15038,268,524,1
3830,15062,324,634,1
419,14971,368,720,1
5642,5644,1,1,184
1446,15277,336,657,1
15161,10891,125,243,1
1902,10630,56,49,86
220,4053,25,23,205
14994,4594,272,531,1
9920,14988,279,546,1
4601,15043,61,120,1
10286,14974,135,264,1
7482,7485,3,2,84
7810,7809,119,136,1110
9573,9574,89,82,278
3040,15240,334,652,1
2501,15136,315,615,1
8468,15229,210,410,1
5482,15044,203,396,1
1723,1729,30,26,33
6830,15184,166,324,1
5661,7703,23,20,1
13448,14983,526,1028,1
13090,15068,246,480,1
10914,15284,162,316,1
7290,7296,15,13,1
12491,15258,101,198,1
3487,3484,114,103,193
8774,14959,167,326,1
7498,14986,197,384,1
12367,12598,158,138,21
