u,v,w1,w2,w3
15144,13612,112,219,1
12636,4501,183,170,321
12635,13194,105,95,197
15075,1918,268,524,1
14994,4155,102,200,1
3682,3685,79,71,172
3438,3443,5,3,1
11987,11988,90,80,104
5790,5783,19,12,218
4982,11730,29,25,1
11431,11429,39,25,270
6971,6969,76,66,33
13669,6075,44,39,63
851,5948,7,4,1
15163,14291,225,440,1
3881,3880,102,89,1
870,872,44,27,173
8981,8982,43,38,172
446,5509,14,12,34
11119,10971,40,34,1
15089,305,342,669,1
15292,9438,360,704,1
1828,1827,6,5,1
3363,3361,30,19,275
7631,7629,3,3,1
13640,13639,53,48,153
3685,3686,51,46,172
13703,13263,518,286,979
15232,332,314,613,1
3768,3766,93,86,319
6040,10001,126,78,152
14955,10709,351,685,1
3009,6420,62,56,176
14507,14506,19,16,39
15320,8174,233,455,1
4934,13332,51,48,350
4034,10662,36,33,347
15254,5868,444,867,1
15254,11191,367,717,1
377,1656,166,152,253
15149,5899,101,198,1
6272,6273,3,2,275
14997,1025,239,467,1
15287,6458,293,573,1
15048,6894,276,540,1
4761,13723,27,12,4
3115,3116,88,81,313
12259,12927,80,70,34
15033,12045,401,784,1
14631,14627,83,51,78
15120,14639,82,161,1
8300,8301,9,8,9
15163,8058,179,350,1
7922,7923,60,63,795
608,609,152,132,1
13554,13555,189,104,963
15125,6987,90,175,1
25,10213,99,88,155
12137,12139,54,49,263
12723,12722,33,29,2
10195,12271,35,31,103
15022,1052,45,89,1
15283,10918,223,437,1
15150,14837,25,49,1
6452,14163,33,29,1
15160,10903,76,148,1
15096,4097,346,676,1
5330,1141,7,7,1
1888,1900,60,52,2
15065,6886,369,722,1
15030,7545,327,639,1
10588,9663,54,47,52
14970,455,191,374,1
15241,11447,373,730,1
15126,8569,219,428,1
5378,4850,92,57,206
15260,12492,249,488,1
14503,13866,13,6,60
7206,7207,82,72,1
1961,1965,43,37,6
15167,14282,235,460,1
3013,3015,77,71,240
13835,13833,80,70,1
15156,8697,83,163,1
15176,9159,64,125,1
2509,2841,104,90,1
15146,12666,498,973,1
10735,10736,35,31,123
14955,5163,566,1106,1
6094,13706,220,121,982
15224,7569,189,370,1
2398,5856,8,7,84
4753,12609,33,31,353
15283,5430,261,510,1
334,15230,322,629,1
10184,4133,17,12,593
15058,3836,320,626,1
822,825,4,2,1
15094,10220,499,975,1
14947,28,628,1227,1
15141,6036,315,616,1
5103,2589,43,43,624
14991,5404,367,717,1
121,5599,80,70,1
15022,3715,275,537,1
15038,9375,625,1222,1
3283,3284,34,31,274
653,1071,327,220,480
14965,10165,354,691,1
15261,9539,330,644,1
11843,11844,35,31,2
15144,9105,179,350,1
7882,11477,56,50,134
11404,11406,20,18,1
12590,12593,34,31,188
15139,14876,183,358,1
4693,4694,30,13,41
3330,3329,43,26,76
820,821,26,16,158
7256,7258,15,13,183
14513,15001,350,683,1
11816,13395,5,4,31
15030,2324,411,804,1
478,5002,60,52,18
14981,1386,176,344,1
9143,10967,42,36,1
14878,13654,28,12,1
4845,13021,169,128,2286
12470,1235,86,76,102
6495,6500,26,24,189
15233,10835,353,689,1
4968,8295,118,109,273
3254,3255,36,31,1
5857,9896,7,6,442
9916,8074,74,66,112
3089,9613,6,5,1
15021,6944,71,138,1
4018,4017,95,84,94
4100,4099,219,146,466
8769,8771,80,58,817
14991,3666,78,152,1
15273,11862,27,54,3
15146,8249,305,597,1
15256,7441,443,866,1
11055,11056,19,16,59
7454,7453,161,141,54
15274,10268,64,125,1
6373,614,6,5,1
15163,13367,197,385,1
15109,3137,216,422,1
1357,15183,54,106,1
15264,2817,311,607,1
2506,13791,291,127,1
15099,4080,336,658,1
3892,9067,18,16,98
15163,6003,76,148,1
9763,13172,57,50,105
15065,8014,317,620,1
6510,12460,30,26,39
8593,8595,36,32,100
4039,4042,5,5,98
10285,10286,75,65,1
4034,10661,32,36,1015
15009,628,895,1750,1
15038,4238,644,1259,1
15114,8859,29,56,3
15280,3481,354,692,1
14964,7227,220,429,1
5340,9311,63,54,1
684,683,119,73,88
6415,6416,26,16,112
15283,6725,299,584,1
14904,14905,104,90,5
1012,1013,7,4,1
13481,13650,81,37,198
15037,14473,224,437,1
14897,14896,30,26,18
9303,13032,82,73,127
15026,5294,280,547,1
2781,2780,48,44,325
15098,6954,84,164,1
3152,3166,178,166,337
942,2797,25,22,43
6531,6533,47,41,1
15052,14110,399,779,1
