u,v,w1,w2,w3
7593,7594,153,133,1
8140,14998,126,246,1
14946,7322,923,1804,1
393,13672,221,96,20
6063,6065,3,1,70
1313,15009,779,1523,1
13621,13650,230,104,198
3135,15279,253,495,1
1142,15048,681,1330,1
8640,9397,202,206,675
2883,2884,8,7,437
831,15253,447,874,1
2682,15260,395,772,1
12812,15097,236,461,1
13901,15095,136,265,1
11066,15063,290,566,1
4293,15052,303,593,1
14180,15184,209,408,1
8283,8284,40,35,5
5476,15235,83,162,1
14451,14455,17,15,60
2148,14952,620,1212,1
5777,14981,288,563,1
8720,15078,242,472,1
6542,15037,443,866,1
6496,6498,27,23,8
5197,15056,362,708,1
3680,15032,782,1528,1
7372,14990,810,1583,1
7056,15081,401,783,1
13407,14985,138,270,2
9536,14956,309,605,1
128,15055,329,644,1
9420,15041,301,587,1
1034,5800,20,14,582
3546,15320,154,300,1
14474,14475,99,92,318
4732,4735,6,3,13
7860,15084,119,232,1
11665,15269,51,101,1
5312,15234,51,99,1
2952,15181,318,621,1
3872,15048,292,570,1
6377,6378,35,32,249
2295,15149,160,314,1
13948,15095,165,322,1
14781,14784,46,40,1
9717,12641,107,95,122
11115,15218,351,687,1
11946,15213,93,182,1
701,13653,4,2,286
7761,14985,258,504,1
3330,14969,965,1887,1
9843,15114,317,621,1
11056,15242,136,266,1
4732,4733,2,1,194
4235,15038,648,1266,1
8309,15240,251,490,1
1120,15046,1026,2007,1
8264,15173,61,120,1
12924,15033,355,693,1
4484,15192,427,835,1
9244,14960,255,499,3
10919,15283,184,359,1
674,1440,92,90,508
1565,14971,218,427,1
165,15165,101,198,2
9065,15289,74,144,1
14894,14895,31,27,19
10481,15298,56,109,3
3392,15046,1099,2148,1
7378,15140,192,375,1
9301,9303,44,38,1
8409,15043,130,255,1
4766,14954,397,777,1
13433,13434,7,6,1
10698,14380,23,22,281
5702,15196,251,491,1
9055,15268,20,38,13
14509,15145,100,196,1
4904,7660,83,75,176
5862,5863,60,54,165
5457,5464,6,6,1
2970,15041,479,937,1
2817,15264,311,607,1
5854,15260,357,698,1
14182,15184,172,336,1
14819,14821,45,40,7
12418,14976,112,219,1
3371,15234,274,536,1
13783,15008,185,362,6
11971,11972,25,21,1
4024,15158,101,197,1
10283,14974,247,483,1
1861,15078,263,513,1
6073,6085,11,5,30
5207,15146,284,555,1
8918,15060,151,295,1
12279,8858,8,7,243
864,15267,360,704,1
13988,13989,32,21,400
8390,12994,31,30,499
5032,15148,248,485,1
10689,15032,253,495,1
11129,15100,253,494,1
13510,15133,732,1432,1
2706,15288,429,838,1
10026,15013,258,505,1
14003,15210,241,471,1
7584,15249,231,452,1
13413,13526,339,322,399
10292,10858,356,309,1
9555,9556,61,53,25
8314,15240,121,237,1
5883,14954,448,875,1
10499,15052,212,414,1
8382,8383,22,20,1
3364,4558,52,36,546
11651,15238,78,153,1
4487,15108,167,327,1
